index,true_label,random_label,predicted,raw_answer
873,lawn_mower,rose,CL,NO
874,orange,orange,OL,YES
875,butterfly,lizard,CL,NO
876,camel,squirrel,CL,NO
877,table,bridge,CL,NO
878,boy,chair,CL,NO
879,girl,turtle,CL,NO
880,sweet_pepper,poppy,CL,NO
881,hamster,kangaroo,CL,NO
882,castle,road,CL,NO
883,shrew,butterfly,CL,NO
884,crab,rocket,CL,NO
885,man,rabbit,CL,NO
886,wolf,beetle,CL,NO
887,tank,man,CL,NO
888,woman,man,CL,NO
889,bowl,television,CL,NO
890,porcupine,rocket,CL,NO
891,seal,bear,CL,NO
892,turtle,bus,CL,NO
893,lobster,wardrobe,CL,NO
894,whale,shrew,CL,NO
895,road,maple_tree,CL,NO
896,butterfly,mushroom,CL,NO
897,poppy,fox,CL,NO
898,shark,tank,OL,YES
899,poppy,otter,CL,NO
900,boy,couch,CL,NO
901,cloud,otter,CL,NO
902,cockroach,snail,CL,NO
903,wolf,pine_tree,CL,NO
904,flatfish,beaver,CL,NO
905,snake,motorcycle,CL,NO
906,dinosaur,girl,CL,NO
907,orchid,plate,CL,NO
908,chair,leopard,CL,NO
909,lawn_mower,sunflower,CL,NO
910,tiger,lawn_mower,CL,NO
911,fox,bear,CL,NO
912,television,lobster,CL,NO
913,poppy,cattle,CL,NO
914,dinosaur,beetle,CL,NO
915,apple,aquarium_fish,CL,NO
916,beaver,apple,CL,NO
917,elephant,seal,CL,NO
918,mouse,butterfly,CL,NO
919,forest,can,CL,NO
920,bed,palm_tree,CL,NO
921,bicycle,bus,CL,NO
922,motorcycle,bicycle,CL,NO
923,sea,chimpanzee,CL,NO
924,sea,poppy,CL,NO
925,wardrobe,ray,CL,NO
926,bed,flatfish,CL,NO
927,camel,dolphin,CL,NO
928,can,bowl,CL,NO
929,woman,possum,CL,NO
930,dinosaur,house,CL,NO
931,leopard,pickup_truck,CL,NO
932,road,lobster,CL,NO
933,lamp,beaver,CL,NO
934,whale,cloud,CL,NO
935,tank,pear,CL,NO
936,possum,squirrel,OL,YES
937,lamp,kangaroo,CL,NO
938,cockroach,bottle,CL,NO
939,bear,crab,CL,NO
940,boy,camel,CL,NO
941,spider,dinosaur,CL,NO
942,bowl,beaver,CL,NO
943,bear,chimpanzee,CL,NO
944,shark,train,CL,NO
945,clock,oak_tree,CL,NO
946,cup,house,CL,NO
947,rose,lamp,CL,NO
948,wardrobe,mountain,CL,NO
949,leopard,butterfly,CL,NO
950,butterfly,sweet_pepper,OL,YES
951,beaver,orchid,CL,NO
952,caterpillar,lizard,CL,NO
953,telephone,orchid,CL,NO
954,beaver,tiger,CL,NO
955,flatfish,bicycle,CL,NO
956,kangaroo,mouse,CL,NO
957,cockroach,lion,CL,NO
958,rabbit,bowl,CL,NO
959,skunk,squirrel,CL,NO
960,aquarium_fish,trout,CL,NO
961,beetle,mountain,CL,NO
962,worm,plain,OL,YES
963,pickup_truck,sea,CL,NO
964,bicycle,squirrel,CL,NO
965,ray,palm_tree,CL,NO
966,bowl,lobster,CL,NO
967,lizard,ray,CL,NO
968,woman,palm_tree,CL,NO
969,tiger,pickup_truck,CL,NO
970,elephant,television,CL,NO
971,sweet_pepper,television,CL,NO
972,porcupine,rose,CL,NO
973,pine_tree,kangaroo,CL,NO
974,fox,plain,CL,NO
975,streetcar,rabbit,CL,NO
976,orchid,plate,CL,NO
977,cup,chair,CL,NO
978,skyscraper,sweet_pepper,CL,NO
979,table,bowl,CL,NO
980,lizard,sunflower,CL,NO
981,tiger,bottle,CL,NO
982,pine_tree,porcupine,CL,NO
983,rabbit,beaver,CL,NO
984,bicycle,bus,CL,NO
985,trout,fox,CL,NO
986,mushroom,chimpanzee,CL,NO
987,leopard,rocket,CL,NO
988,cloud,bed,CL,NO
989,chair,snake,CL,NO
990,crab,dolphin,CL,NO
991,snail,streetcar,CL,NO
992,snail,castle,CL,NO
993,beaver,apple,CL,NO
994,table,spider,CL,NO
995,beaver,pine_tree,CL,NO
996,bicycle,bed,CL,NO
997,plain,plain,OL,YES
998,lawn_mower,dinosaur,CL,NO
999,willow_tree,snail,CL,NO
1000,orchid,fox,CL,NO
1001,dolphin,raccoon,CL,NO
1002,mushroom,orchid,OL,YES
1003,girl,camel,CL,NO
1004,boy,television,CL,NO
1005,caterpillar,maple_tree,CL,NO
1006,maple_tree,dinosaur,CL,NO
1007,tractor,tulip,CL,NO
1008,porcupine,hamster,OL,YES
1009,bee,beetle,CL,NO
1010,flatfish,possum,CL,NO
1011,crab,oak_tree,CL,NO
1012,dolphin,keyboard,CL,NO
1013,leopard,bridge,CL,NO
1014,ray,turtle,CL,NO
1015,beetle,raccoon,CL,NO
1016,bridge,skyscraper,OL,YES
1017,aquarium_fish,lamp,CL,NO
1018,house,aquarium_fish,CL,NO
1019,dolphin,snail,CL,NO
1020,orange,girl,CL,NO
1021,woman,telephone,CL,NO
1022,skyscraper,raccoon,CL,NO
1023,bicycle,bicycle,OL,YES
1024,hamster,crab,CL,NO
1025,ray,streetcar,CL,NO
1026,trout,forest,CL,NO
1027,ray,elephant,CL,NO
1028,forest,man,CL,NO
1029,sunflower,cloud,CL,NO
1030,turtle,snail,CL,NO
1031,table,clock,CL,NO
1032,oak_tree,girl,CL,NO
1033,table,clock,CL,NO
1034,train,possum,CL,NO
1035,beetle,skyscraper,CL,NO
1036,forest,boy,CL,NO
1037,snake,cup,CL,NO
1038,raccoon,baby,CL,NO
1039,bottle,lion,CL,NO
1040,bridge,clock,CL,NO
1041,crocodile,beetle,CL,NO
1042,lizard,lawn_mower,CL,NO
1043,caterpillar,bus,CL,NO
1044,porcupine,plain,OL,YES
1045,skunk,trout,CL,NO
1046,whale,shark,CL,NO
1047,mouse,crocodile,CL,NO
1048,pine_tree,rocket,CL,NO
1049,porcupine,woman,CL,NO
1050,lobster,woman,OL,YES
1051,cup,cattle,CL,NO
1052,cattle,bridge,CL,NO
1053,mouse,bicycle,CL,NO
1054,beetle,baby,CL,NO
1055,crocodile,pear,CL,NO
1056,tulip,raccoon,CL,NO
1057,orange,rose,CL,NO
1058,possum,cup,CL,NO
1059,orange,rocket,CL,NO
1060,lawn_mower,elephant,CL,NO
1061,lizard,bee,CL,NO
1062,keyboard,fox,CL,NO
1063,shark,dinosaur,CL,NO
1064,plate,otter,CL,NO
1065,lion,chimpanzee,CL,NO
1066,squirrel,beetle,CL,NO
1067,girl,wardrobe,CL,NO
1068,tank,palm_tree,CL,NO
1069,sea,kangaroo,CL,NO
1070,chimpanzee,bridge,CL,NO
1071,hamster,mountain,CL,NO
1072,orange,motorcycle,CL,NO
1073,ray,wardrobe,CL,NO
1074,train,streetcar,OL,YES
1075,shrew,crocodile,CL,NO
1076,fox,telephone,CL,NO
1077,butterfly,aquarium_fish,CL,NO
1078,man,cockroach,CL,NO
1079,otter,trout,CL,NO
1080,house,boy,CL,NO
1081,squirrel,can,CL,NO
1082,shark,orange,CL,NO
1083,telephone,rose,CL,NO
1084,bridge,flatfish,CL,NO
1085,lizard,chimpanzee,CL,NO
1086,skunk,house,CL,NO
1087,cockroach,plain,OL,YES
1088,ray,kangaroo,CL,NO
1089,cockroach,house,CL,NO
1090,squirrel,possum,CL,NO
1091,mushroom,bus,CL,NO
1092,bed,plain,OL,YES
1093,sea,cattle,CL,NO
1094,orange,butterfly,CL,NO
1095,train,pickup_truck,CL,NO
1096,shrew,squirrel,CL,NO
1097,mountain,oak_tree,OL,YES
1098,mushroom,maple_tree,OL,YES
1099,shark,beetle,CL,NO
1100,castle,skunk,CL,NO
1101,ray,couch,CL,NO
1102,orchid,cockroach,CL,NO
1103,orchid,poppy,OL,YES
1104,orchid,pine_tree,CL,NO
1105,streetcar,baby,CL,NO
1106,baby,raccoon,CL,NO
1107,possum,beaver,OL,YES
1108,train,mushroom,CL,NO
1109,girl,rocket,CL,NO
1110,cockroach,whale,CL,NO
1111,sea,house,CL,NO
1112,tulip,snail,CL,NO
1113,kangaroo,telephone,CL,NO
1114,bicycle,pear,CL,NO
1115,train,palm_tree,CL,NO
1116,camel,crab,CL,NO
1117,mouse,crocodile,CL,NO
1118,lizard,couch,CL,NO
1119,tiger,bicycle,CL,NO
1120,road,beaver,CL,NO
1121,maple_tree,television,CL,NO
1122,table,snake,CL,NO
1123,possum,kangaroo,CL,NO
1124,squirrel,aquarium_fish,CL,NO
1125,fox,plain,OL,YES
1126,mushroom,rocket,CL,NO
1127,tank,mouse,CL,NO
1128,oak_tree,tiger,CL,NO
1129,aquarium_fish,television,CL,NO
1130,plate,butterfly,CL,NO
1131,crab,woman,CL,NO
1132,motorcycle,spider,CL,NO
1133,cockroach,beetle,OL,YES
1134,beetle,caterpillar,CL,NO
1135,snake,train,CL,NO
1136,sunflower,lizard,CL,NO
1137,television,leopard,CL,NO
1138,bus,dinosaur,CL,NO
1139,road,maple_tree,CL,NO
1140,mountain,chimpanzee,CL,NO
1141,train,lion,CL,NO
1142,snail,baby,CL,NO
1143,sunflower,worm,CL,NO
1144,orchid,lion,CL,NO
1145,flatfish,couch,CL,NO
1146,woman,bicycle,CL,NO
1147,mountain,road,CL,NO
1148,beaver,bus,CL,NO
1149,mouse,bee,CL,NO
1150,camel,orange,CL,NO
1151,turtle,boy,CL,NO
1152,lawn_mower,tulip,CL,NO
1153,house,lamp,CL,NO
1154,tractor,spider,CL,NO
1155,cockroach,ray,CL,NO
1156,cattle,wardrobe,CL,NO
1157,squirrel,house,CL,NO
1158,bicycle,apple,CL,NO
1159,bee,palm_tree,CL,NO
1160,pine_tree,lizard,CL,NO
1161,bus,ray,OL,YES
1162,bridge,lawn_mower,CL,NO
1163,elephant,snail,CL,NO
1164,snail,kangaroo,CL,NO
1165,bottle,crocodile,CL,NO
1166,sea,television,CL,NO
1167,palm_tree,mushroom,CL,NO
1168,wolf,television,CL,NO
1169,porcupine,whale,CL,NO
1170,motorcycle,mouse,CL,NO
1171,train,tank,CL,NO
1172,camel,skunk,CL,NO
1173,bowl,plate,OL,YES
1174,bear,crocodile,CL,NO
1175,rabbit,boy,CL,NO
1176,bus,crocodile,CL,NO
1177,cattle,spider,CL,NO
1178,orchid,lamp,CL,NO
1179,pickup_truck,palm_tree,CL,NO
1180,beaver,turtle,CL,NO
1181,porcupine,dolphin,CL,NO
1182,porcupine,willow_tree,OL,YES
1183,elephant,porcupine,CL,NO
1184,crab,lobster,OL,YES
1185,road,shark,CL,NO
1186,telephone,dinosaur,CL,NO
1187,lobster,dinosaur,CL,NO
1188,turtle,bridge,CL,NO
1189,wardrobe,kangaroo,CL,NO
1190,television,bus,CL,NO
1191,cockroach,couch,OL,YES
1192,plain,sunflower,CL,NO
1193,kangaroo,sweet_pepper,OL,YES
1194,squirrel,boy,CL,NO
1195,baby,flatfish,CL,NO
1196,maple_tree,telephone,CL,NO
1197,orchid,skunk,CL,NO
1198,baby,lamp,CL,NO
1199,camel,rose,CL,NO
1200,television,cockroach,CL,NO
1201,bee,worm,CL,NO
1202,lobster,man,CL,NO
1203,lamp,porcupine,CL,NO
1204,turtle,apple,CL,NO
1205,beaver,raccoon,OL,YES
1206,rocket,leopard,CL,NO
1207,turtle,sunflower,CL,NO
1208,cloud,motorcycle,CL,NO
1209,mushroom,cloud,CL,NO
1210,chair,chimpanzee,CL,NO
1211,pickup_truck,orange,CL,NO
1212,squirrel,mouse,OL,YES
1213,bed,lion,CL,NO
1214,dolphin,bed,CL,NO
1215,tiger,rabbit,CL,NO
1216,lawn_mower,tractor,OL,YES
1217,skyscraper,table,CL,NO
1218,porcupine,chair,CL,NO
1219,beetle,sweet_pepper,CL,NO
1220,shrew,beaver,CL,NO
1221,skunk,orange,CL,NO
1222,lobster,otter,OL,YES
1223,squirrel,tank,CL,NO
1224,turtle,man,CL,NO
1225,road,bear,CL,NO
1226,oak_tree,mouse,CL,NO
1227,otter,bowl,CL,NO
1228,man,bee,CL,NO
1229,lizard,poppy,CL,NO
1230,bridge,skunk,CL,NO
1231,orchid,elephant,CL,NO
1232,tiger,lion,OL,YES
1233,bed,crab,CL,NO
1234,palm_tree,orange,CL,NO
1235,crab,dolphin,CL,NO
1236,lamp,woman,CL,NO
1237,pine_tree,chimpanzee,CL,NO
1238,apple,squirrel,CL,NO
1239,crocodile,snail,CL,NO
1240,shrew,can,CL,NO
1241,streetcar,beaver,CL,NO
1242,caterpillar,rocket,OL,YES
1243,forest,chair,CL,NO
1244,telephone,shrew,CL,NO
1245,road,skunk,CL,NO
1246,whale,mushroom,CL,NO
1247,ray,turtle,CL,NO
1248,snake,skunk,CL,NO
1249,boy,bottle,CL,NO
1250,lobster,sweet_pepper,OL,YES
1251,plate,butterfly,CL,NO
1252,can,kangaroo,CL,NO
1253,squirrel,whale,CL,NO
1254,camel,trout,CL,NO
1255,bicycle,turtle,CL,NO
1256,lawn_mower,possum,CL,NO
1257,couch,skunk,CL,NO
1258,sweet_pepper,bee,CL,NO
1259,rose,skunk,CL,NO
1260,house,lobster,CL,NO
1261,skunk,wardrobe,CL,NO
1262,turtle,crab,CL,NO
1263,crab,camel,CL,NO
1264,snake,pear,CL,NO
1265,mushroom,clock,CL,NO
1266,girl,chair,CL,NO
1267,woman,possum,CL,NO
1268,squirrel,cloud,OL,YES
1269,kangaroo,tulip,CL,NO
1270,pine_tree,hamster,CL,NO
1271,camel,rose,CL,NO
1272,raccoon,otter,CL,NO
1273,caterpillar,lobster,CL,NO
1274,shrew,plain,OL,YES
1275,bridge,caterpillar,CL,NO
1276,pickup_truck,bear,CL,NO
1277,train,man,CL,NO
1278,poppy,plate,CL,NO
1279,cattle,orchid,CL,NO
1280,chimpanzee,rabbit,CL,NO
1281,oak_tree,woman,CL,NO
1282,lamp,man,CL,NO
1283,bear,bottle,CL,NO
1284,castle,snake,CL,NO
1285,crocodile,couch,CL,NO
1286,plain,snail,CL,NO
1287,bus,shark,CL,NO
1288,oak_tree,baby,CL,NO
1289,worm,snake,CL,NO
1290,bicycle,dinosaur,CL,NO
1291,woman,bear,CL,NO
1292,fox,lawn_mower,CL,NO
1293,cup,raccoon,CL,NO
1294,wolf,chimpanzee,CL,NO
1295,orchid,lawn_mower,CL,NO
1296,sunflower,bowl,CL,NO
1297,wardrobe,bottle,CL,NO
1298,mountain,bridge,CL,NO
1299,elephant,bee,CL,NO
1300,can,skyscraper,CL,NO
1301,chimpanzee,beetle,CL,NO
1302,beaver,raccoon,OL,YES
1303,girl,sea,CL,NO
1304,whale,willow_tree,CL,NO
1305,wardrobe,spider,CL,NO
1306,tractor,pear,CL,NO
1307,lawn_mower,maple_tree,CL,NO
1308,beaver,beetle,CL,NO
1309,mouse,bear,CL,NO
1310,orange,road,CL,NO
1311,woman,shark,CL,NO
1312,telephone,fox,CL,NO
1313,rabbit,ray,CL,NO
1314,rabbit,mountain,CL,NO
1315,elephant,wolf,CL,NO
1316,dinosaur,cup,CL,NO
1317,spider,skyscraper,CL,NO
1318,lion,bridge,CL,NO
1319,bottle,bridge,CL,NO
1320,bee,rose,OL,YES
1321,beetle,lamp,CL,NO
1322,squirrel,tulip,CL,NO
1323,dinosaur,butterfly,CL,NO
1324,bear,cup,CL,NO
1325,kangaroo,elephant,CL,NO
1326,tank,plain,OL,YES
1327,trout,road,CL,NO
1328,woman,girl,CL,NO
1329,cup,girl,CL,NO
1330,mouse,aquarium_fish,OL,YES
1331,rose,possum,CL,NO
1332,forest,chair,CL,NO
1333,chimpanzee,streetcar,CL,NO
1334,motorcycle,plate,CL,NO
1335,plain,cloud,OL,YES
1336,cattle,clock,CL,NO
1337,mouse,bicycle,CL,NO
1338,bear,camel,CL,NO
1339,porcupine,aquarium_fish,CL,NO
1340,couch,maple_tree,CL,NO
1341,pine_tree,mushroom,CL,NO
1342,telephone,pear,CL,NO
1343,snail,cockroach,CL,NO
1344,tulip,cattle,CL,NO
1345,aquarium_fish,bee,CL,NO
1346,kangaroo,rabbit,OL,YES
1347,seal,bottle,CL,NO
1348,cockroach,beaver,CL,NO
1349,tank,apple,CL,NO
1350,bear,plain,OL,YES
1351,aquarium_fish,bowl,CL,NO
1352,bed,cloud,CL,NO
1353,tractor,pickup_truck,CL,NO
1354,couch,seal,CL,NO
1355,bowl,bee,CL,NO
1356,ray,bee,CL,NO
1357,motorcycle,rocket,OL,YES
1358,tulip,aquarium_fish,CL,NO
1359,poppy,squirrel,CL,NO
1360,crab,palm_tree,CL,NO
1361,chimpanzee,aquarium_fish,CL,NO
1362,bicycle,bottle,CL,NO
1363,pickup_truck,leopard,CL,NO
1364,pickup_truck,couch,CL,NO
1365,bridge,crab,CL,NO
1366,man,sweet_pepper,CL,NO
1367,orange,tractor,CL,NO
1368,boy,porcupine,CL,NO
1369,fox,snake,CL,NO
1370,bridge,flatfish,CL,NO
1371,sea,streetcar,CL,NO
1372,tank,crab,OL,YES
1373,possum,leopard,OL,YES
1374,lizard,ray,OL,YES
1375,bottle,ray,CL,NO
1376,possum,porcupine,CL,NO
1377,chair,telephone,CL,NO
1378,pine_tree,bicycle,CL,NO
1379,skunk,bear,OL,YES
1380,crab,rocket,CL,NO
1381,lobster,wardrobe,CL,NO
1382,couch,crocodile,CL,NO
1383,chair,elephant,CL,NO
1384,bridge,train,CL,NO
1385,snail,hamster,CL,NO
1386,bed,lawn_mower,CL,NO
1387,wardrobe,skunk,CL,NO
1388,crocodile,wolf,CL,NO
1389,lamp,tulip,CL,NO
1390,shark,girl,CL,NO
1391,whale,bee,CL,NO
1392,ray,bottle,CL,NO
1393,lizard,sea,CL,NO
1394,fox,wardrobe,CL,NO
1395,streetcar,wardrobe,CL,NO
1396,aquarium_fish,caterpillar,CL,NO
1397,cockroach,mushroom,CL,NO
1398,tank,chimpanzee,CL,NO
1399,camel,aquarium_fish,CL,NO
1400,house,bus,CL,NO
1401,camel,tulip,CL,NO
1402,sunflower,sea,CL,NO
1403,cup,shrew,CL,NO
1404,squirrel,plain,CL,NO
1405,rocket,pickup_truck,CL,NO
1406,table,house,CL,NO
1407,trout,seal,CL,NO
1408,lawn_mower,couch,CL,NO
1409,beetle,worm,CL,NO
1410,palm_tree,skunk,CL,NO
1411,bed,kangaroo,CL,NO
1412,streetcar,leopard,CL,NO
1413,sweet_pepper,bus,CL,NO
1414,can,skyscraper,CL,NO
1415,bee,rabbit,CL,NO
1416,lamp,sea,CL,NO
1417,possum,otter,CL,NO
1418,bridge,chimpanzee,CL,NO
1419,camel,shrew,CL,NO
1420,rocket,shrew,CL,NO
1421,bear,skunk,CL,NO
1422,pickup_truck,woman,CL,NO
1423,shark,mushroom,CL,NO
1424,seal,television,CL,NO
1425,chair,leopard,CL,NO
1426,orange,elephant,CL,NO
1427,orange,pear,CL,NO
1428,raccoon,butterfly,CL,NO
1429,streetcar,mushroom,CL,NO
1430,lion,possum,CL,NO
1431,oak_tree,pickup_truck,CL,NO
1432,sea,seal,CL,NO
1433,castle,streetcar,CL,NO
1434,mountain,plain,CL,NO
1435,wardrobe,skunk,CL,NO
1436,elephant,palm_tree,CL,NO
1437,plate,road,CL,NO
1438,kangaroo,bus,CL,NO
1439,telephone,baby,CL,NO
1440,spider,turtle,CL,NO
1441,bed,bus,CL,NO
1442,clock,beaver,CL,NO
1443,lobster,worm,CL,NO
1444,cup,rabbit,CL,NO
1445,forest,trout,CL,NO
1446,keyboard,clock,CL,NO
1447,fox,lamp,CL,NO
1448,kangaroo,can,CL,NO
1449,spider,lamp,CL,NO
1450,orchid,girl,CL,NO
1451,woman,snake,CL,NO
1452,castle,mouse,CL,NO
1453,shrew,bottle,CL,NO
1454,caterpillar,snail,CL,NO
1455,girl,sea,CL,NO
1456,lizard,motorcycle,CL,NO
1457,bicycle,tractor,CL,NO
1458,cockroach,crab,CL,NO
1459,possum,otter,CL,NO
1460,cup,bear,CL,NO
1461,house,crocodile,CL,NO
1462,wardrobe,palm_tree,CL,NO
1463,house,palm_tree,CL,NO
1464,table,turtle,CL,NO
1465,rocket,turtle,CL,NO
1466,wardrobe,bus,CL,NO
1467,forest,apple,CL,NO
1468,palm_tree,dinosaur,CL,NO
1469,raccoon,skyscraper,CL,NO
1470,cattle,rocket,CL,NO
1471,couch,butterfly,CL,NO
1472,fox,trout,CL,NO
1473,man,mountain,CL,NO
1474,bee,castle,CL,NO
1475,skyscraper,pickup_truck,CL,NO
1476,train,bear,CL,NO
1477,dolphin,bottle,CL,NO
1478,sea,turtle,CL,NO
1479,bed,tiger,CL,NO
1480,dinosaur,bicycle,CL,NO
1481,streetcar,skyscraper,CL,NO
1482,worm,raccoon,OL,YES
1483,wardrobe,pear,CL,NO
1484,rose,can,CL,NO
1485,telephone,rabbit,CL,NO
1486,cloud,lion,CL,NO
1487,couch,otter,CL,NO
1488,turtle,road,CL,NO
1489,bowl,bowl,OL,YES
1490,sea,bus,CL,NO
1491,dolphin,wolf,CL,NO
1492,willow_tree,mountain,CL,NO
1493,snail,snake,CL,NO
1494,keyboard,baby,CL,NO
1495,pear,mountain,CL,NO
1496,cockroach,bridge,CL,NO
1497,train,hamster,CL,NO
1498,whale,beetle,CL,NO
1499,skunk,poppy,CL,NO
1500,leopard,rose,CL,NO
1501,pear,tiger,CL,NO
1502,train,clock,CL,NO
1503,table,ray,CL,NO
1504,butterfly,keyboard,CL,NO
1505,chair,beetle,CL,NO
1506,cockroach,oak_tree,CL,NO
1507,pear,lizard,CL,NO
1508,plate,leopard,CL,NO
1509,table,otter,CL,NO
1510,bed,caterpillar,CL,NO
1511,baby,pear,CL,NO
1512,squirrel,mushroom,CL,NO
1513,telephone,cockroach,CL,NO
1514,shrew,motorcycle,CL,NO
1515,leopard,keyboard,CL,NO
1516,plain,crocodile,CL,NO
1517,beetle,trout,CL,NO
1518,boy,can,CL,NO
1519,maple_tree,girl,CL,NO
1520,boy,cloud,CL,NO
1521,couch,rabbit,CL,NO
1522,dolphin,streetcar,CL,NO
1523,pine_tree,shrew,CL,NO
1524,cockroach,oak_tree,CL,NO
1525,kangaroo,camel,CL,NO
1526,plain,baby,CL,NO
1527,rocket,whale,CL,NO
1528,mushroom,tank,CL,NO
1529,palm_tree,beetle,CL,NO
1530,crab,bed,CL,NO
1531,possum,rocket,CL,NO
1532,trout,beaver,CL,NO
1533,palm_tree,mushroom,CL,NO
1534,trout,kangaroo,CL,NO
1535,dinosaur,mountain,CL,NO
1536,trout,lion,CL,NO
1537,possum,possum,CL,NO
1538,crocodile,squirrel,CL,NO
1539,snake,bee,CL,NO
1540,couch,lizard,CL,NO
1541,leopard,forest,OL,YES
1542,mountain,motorcycle,CL,NO
1543,camel,bowl,CL,NO
1544,otter,lamp,CL,NO
1545,mouse,squirrel,OL,YES
1546,forest,chimpanzee,CL,NO
1547,tulip,ray,OL,YES
1548,forest,bee,CL,NO
1549,worm,tractor,CL,NO
1550,fox,couch,CL,NO
1551,bottle,snail,CL,NO
1552,plate,plate,OL,YES
1553,castle,apple,CL,NO
1554,possum,bear,CL,NO
1555,bicycle,dolphin,CL,NO
1556,house,camel,CL,NO
1557,telephone,lobster,CL,NO
1558,chimpanzee,cockroach,CL,NO
1559,forest,dinosaur,CL,NO
1560,camel,woman,CL,NO
1561,tulip,beaver,CL,NO
1562,pine_tree,television,CL,NO
1563,lawn_mower,forest,CL,NO
1564,bicycle,shrew,CL,NO
1565,aquarium_fish,tulip,CL,NO
1566,plate,table,CL,NO
1567,oak_tree,apple,CL,NO
1568,whale,worm,CL,NO
1569,sea,couch,CL,NO
1570,lion,worm,CL,NO
1571,pine_tree,tiger,CL,NO
1572,skyscraper,cattle,CL,NO
1573,train,worm,CL,NO
1574,tank,man,CL,NO
1575,shrew,whale,CL,NO
1576,woman,crab,CL,NO
1577,orchid,spider,CL,NO
1578,plate,train,CL,NO
1579,bowl,wardrobe,CL,NO
1580,rose,snail,CL,NO
1581,cockroach,turtle,CL,NO
1582,lawn_mower,cloud,CL,NO
1583,shrew,beetle,CL,NO
1584,crocodile,pine_tree,CL,NO
1585,lizard,bee,CL,NO
1586,camel,sweet_pepper,CL,NO
1587,bowl,road,CL,NO
1588,seal,television,CL,NO
1589,skunk,bear,CL,NO
1590,cloud,mountain,CL,NO
1591,mountain,spider,CL,NO
1592,beetle,otter,CL,NO
1593,pear,rabbit,CL,NO
1594,forest,sea,OL,YES
1595,camel,porcupine,CL,NO
1596,pickup_truck,rocket,CL,NO
1597,caterpillar,poppy,CL,NO
1598,crocodile,snail,CL,NO
1599,bee,spider,CL,NO
1600,bee,boy,CL,NO
1601,cockroach,sea,CL,NO
1602,oak_tree,lamp,CL,NO
1603,train,rabbit,CL,NO
1604,tank,porcupine,CL,NO
1605,boy,bicycle,CL,NO
1606,sea,rocket,CL,NO
1607,train,can,CL,NO
1608,mushroom,castle,CL,NO
1609,rose,motorcycle,CL,NO
1610,mountain,can,CL,NO
1611,lizard,wardrobe,CL,NO
1612,dolphin,rose,CL,NO
1613,house,maple_tree,CL,NO
1614,castle,girl,CL,NO
1615,wardrobe,telephone,OL,YES
1616,pine_tree,hamster,CL,NO
1617,lobster,bridge,CL,NO
1618,pear,tiger,CL,NO
1619,snake,man,CL,NO
1620,maple_tree,raccoon,CL,NO
1621,lion,chair,CL,NO
1622,forest,possum,CL,NO
1623,wardrobe,orange,OL,YES
1624,house,trout,CL,NO
1625,skunk,tulip,CL,NO
1626,apple,apple,OL,YES
1627,ray,tank,CL,NO
1628,maple_tree,lizard,CL,NO
1629,squirrel,can,CL,NO
1630,plain,man,CL,NO
1631,crocodile,dolphin,CL,NO
1632,elephant,plate,CL,NO
1633,lawn_mower,ray,CL,NO
1634,pear,bus,CL,NO
1635,pear,dinosaur,CL,NO
1636,beaver,spider,CL,NO
1637,bear,forest,CL,NO
1638,tiger,palm_tree,CL,NO
1639,mouse,lawn_mower,CL,NO
1640,worm,wolf,CL,NO
1641,streetcar,bicycle,CL,NO
1642,poppy,plain,OL,YES
1643,plain,clock,CL,NO
1644,motorcycle,palm_tree,CL,NO
1645,bowl,sunflower,CL,NO
1646,squirrel,mushroom,CL,NO
1647,poppy,beaver,CL,NO
1648,girl,bear,CL,NO
1649,train,kangaroo,CL,NO
1650,bear,rose,CL,NO
1651,cockroach,mouse,CL,NO
1652,aquarium_fish,wardrobe,CL,NO
1653,bear,rocket,CL,NO
1654,oak_tree,pear,CL,NO
1655,mouse,apple,CL,NO
1656,raccoon,girl,CL,NO
1657,house,streetcar,CL,NO
1658,sea,trout,CL,NO
1659,forest,orange,CL,NO
1660,sunflower,caterpillar,CL,NO
1661,plate,cattle,CL,NO
1662,cup,bus,CL,NO
1663,tank,pine_tree,CL,NO
1664,baby,can,CL,NO
1665,maple_tree,ray,OL,YES
1666,bee,orange,OL,YES
1667,spider,bus,CL,NO
1668,oak_tree,aquarium_fish,CL,NO
1669,couch,shark,CL,NO
1670,maple_tree,orange,CL,NO
1671,tractor,poppy,CL,NO
1672,chimpanzee,boy,CL,NO
1673,road,television,CL,NO
1674,leopard,flatfish,CL,NO
1675,hamster,pickup_truck,CL,NO
1676,camel,mouse,CL,NO
1677,rocket,snail,CL,NO
1678,seal,crab,CL,NO
1679,otter,table,CL,NO
1680,cloud,lawn_mower,CL,NO
1681,hamster,oak_tree,CL,NO
1682,possum,bicycle,CL,NO
1683,maple_tree,baby,CL,NO
1684,pear,mushroom,CL,NO
1685,train,lobster,CL,NO
1686,train,crocodile,CL,NO
1687,wolf,rose,CL,NO
1688,television,cup,CL,NO
1689,girl,palm_tree,CL,NO
1690,rocket,flatfish,CL,NO
1691,rabbit,elephant,CL,NO
1692,snail,castle,CL,NO
1693,girl,orange,CL,NO
1694,sweet_pepper,squirrel,CL,NO
1695,poppy,wolf,CL,NO
1696,baby,skunk,CL,NO
1697,elephant,palm_tree,CL,NO
1698,mouse,trout,CL,NO
1699,bee,chair,CL,NO
1700,seal,mouse,CL,NO
