index,true_label,random_label,predicted,raw_answer
599,people,specialized utility vehicles,CL,NO
600,household_electrical_devices,large_man-made_outdoor_things,CL,NO
601,large_omnivores_and_herbivores,large_natural_outdoor_scenes,OL,YES
602,trees,small_mammals,CL,NO
603,specialized utility vehicles,food_containers,CL,NO
604,household_electrical_devices,large_man-made_outdoor_things,OL,YES
605,large_man-made_outdoor_things,fish,CL,NO
606,insects,reptiles,OL,YES
607,flowers,food_containers,CL,NO
608,large_man-made_outdoor_things,non-insect_invertebrates,CL,NO
609,aquatic_mammals,specialized utility vehicles,CL,NO
610,trees,household_furniture,CL,NO
611,household_furniture,household_furniture,OL,YES
612,large_carnivores,household_electrical_devices,CL,NO
613,fish,people,CL,NO
614,people,small_mammals,CL,NO
615,small_mammals,household_furniture,CL,NO
616,large_carnivores,specialized utility vehicles,CL,NO
617,large_natural_outdoor_scenes,trees,CL,NO
618,insects,non-insect_invertebrates,CL,NO
619,large_natural_outdoor_scenes,specialized utility vehicles,CL,NO
620,household_furniture,flowers,CL,NO
621,insects,large_carnivores,CL,NO
622,non-insect_invertebrates,food_containers,CL,NO
623,reptiles,small_mammals,CL,NO
624,large_man-made_outdoor_things,standard transportation vehicles,CL,NO
625,flowers,non-insect_invertebrates,CL,NO
626,household_furniture,fruit_and_vegetables,CL,NO
627,medium_mammals,fruit_and_vegetables,CL,NO
628,fish,trees,CL,NO
629,trees,fruit_and_vegetables,CL,NO
630,specialized utility vehicles,specialized utility vehicles,OL,YES
631,fruit_and_vegetables,large_carnivores,CL,NO
632,household_electrical_devices,household_furniture,CL,NO
633,specialized utility vehicles,non-insect_invertebrates,CL,NO
634,non-insect_invertebrates,small_mammals,OL,YES
635,household_furniture,flowers,CL,NO
636,household_furniture,large_man-made_outdoor_things,CL,NO
637,people,standard transportation vehicles,CL,NO
638,aquatic_mammals,small_mammals,CL,NO
639,specialized utility vehicles,large_carnivores,CL,NO
640,non-insect_invertebrates,fruit_and_vegetables,CL,NO
641,household_electrical_devices,insects,CL,NO
642,non-insect_invertebrates,non-insect_invertebrates,CL,NO
643,fish,fish,OL,YES
644,trees,food_containers,CL,NO
645,small_mammals,large_natural_outdoor_scenes,CL,NO
646,fruit_and_vegetables,household_furniture,CL,NO
647,household_furniture,aquatic_mammals,CL,NO
648,small_mammals,small_mammals,OL,YES
649,flowers,small_mammals,CL,NO
650,flowers,specialized utility vehicles,CL,NO
651,aquatic_mammals,specialized utility vehicles,CL,NO
652,large_natural_outdoor_scenes,food_containers,CL,NO
653,large_natural_outdoor_scenes,large_natural_outdoor_scenes,OL,YES
654,specialized utility vehicles,flowers,CL,NO
655,non-insect_invertebrates,insects,CL,NO
656,fish,aquatic_mammals,OL,YES
657,people,large_natural_outdoor_scenes,CL,NO
658,fruit_and_vegetables,trees,CL,NO
659,insects,small_mammals,OL,YES
660,food_containers,large_carnivores,CL,NO
661,reptiles,large_omnivores_and_herbivores,CL,NO
662,reptiles,large_natural_outdoor_scenes,OL,YES
663,standard transportation vehicles,insects,CL,NO
664,large_carnivores,small_mammals,OL,YES
665,small_mammals,people,CL,NO
666,people,standard transportation vehicles,CL,NO
667,household_furniture,reptiles,CL,NO
668,household_electrical_devices,household_furniture,OL,YES
669,aquatic_mammals,reptiles,CL,NO
670,food_containers,aquatic_mammals,CL,NO
671,fruit_and_vegetables,food_containers,CL,NO
672,people,small_mammals,CL,NO
673,specialized utility vehicles,large_omnivores_and_herbivores,CL,NO
674,household_furniture,insects,CL,NO
675,specialized utility vehicles,large_omnivores_and_herbivores,CL,NO
676,flowers,fish,CL,NO
677,reptiles,trees,CL,NO
678,reptiles,food_containers,CL,NO
679,large_carnivores,reptiles,CL,NO
680,large_natural_outdoor_scenes,large_carnivores,CL,NO
681,fruit_and_vegetables,household_electrical_devices,CL,NO
682,standard transportation vehicles,specialized utility vehicles,CL,NO
683,large_omnivores_and_herbivores,flowers,CL,NO
684,small_mammals,large_natural_outdoor_scenes,OL,YES
685,fruit_and_vegetables,large_man-made_outdoor_things,CL,NO
686,large_omnivores_and_herbivores,reptiles,CL,NO
687,trees,fish,CL,NO
688,household_furniture,standard transportation vehicles,CL,NO
689,trees,household_electrical_devices,CL,NO
690,small_mammals,large_omnivores_and_herbivores,CL,NO
691,fish,household_furniture,CL,NO
692,people,household_electrical_devices,CL,NO
693,large_man-made_outdoor_things,flowers,CL,NO
694,standard transportation vehicles,specialized utility vehicles,CL,NO
695,non-insect_invertebrates,medium_mammals,OL,YES
696,large_man-made_outdoor_things,fish,CL,NO
697,small_mammals,fruit_and_vegetables,CL,NO
698,medium_mammals,trees,CL,NO
699,food_containers,specialized utility vehicles,CL,NO
700,large_man-made_outdoor_things,people,CL,NO
701,insects,reptiles,OL,YES
702,aquatic_mammals,small_mammals,CL,NO
703,household_furniture,standard transportation vehicles,CL,NO
704,trees,people,CL,NO
705,large_man-made_outdoor_things,large_man-made_outdoor_things,CL,NO
706,household_furniture,people,CL,NO
707,people,small_mammals,CL,NO
708,large_omnivores_and_herbivores,household_electrical_devices,CL,NO
709,household_furniture,reptiles,CL,NO
710,household_furniture,fruit_and_vegetables,CL,NO
711,reptiles,fruit_and_vegetables,CL,NO
712,medium_mammals,household_electrical_devices,CL,NO
713,fruit_and_vegetables,reptiles,CL,NO
714,insects,fruit_and_vegetables,CL,NO
715,fish,non-insect_invertebrates,OL,YES
716,small_mammals,standard transportation vehicles,CL,NO
717,large_man-made_outdoor_things,standard transportation vehicles,CL,NO
718,reptiles,standard transportation vehicles,CL,NO
719,flowers,standard transportation vehicles,CL,NO
720,specialized utility vehicles,small_mammals,CL,NO
721,household_furniture,household_furniture,OL,YES
722,people,insects,CL,NO
723,standard transportation vehicles,aquatic_mammals,CL,NO
724,medium_mammals,large_man-made_outdoor_things,CL,NO
725,aquatic_mammals,household_furniture,CL,NO
726,large_omnivores_and_herbivores,large_omnivores_and_herbivores,OL,YES
727,flowers,insects,CL,NO
728,small_mammals,household_furniture,CL,NO
729,large_omnivores_and_herbivores,household_furniture,CL,NO
730,reptiles,fish,CL,NO
731,trees,aquatic_mammals,CL,NO
732,fish,aquatic_mammals,CL,NO
733,large_carnivores,large_man-made_outdoor_things,CL,NO
734,fish,fruit_and_vegetables,CL,NO
735,household_electrical_devices,large_carnivores,CL,NO
736,specialized utility vehicles,household_electrical_devices,CL,NO
737,flowers,aquatic_mammals,CL,NO
738,large_natural_outdoor_scenes,household_electrical_devices,CL,NO
739,flowers,large_natural_outdoor_scenes,CL,NO
740,people,medium_mammals,CL,NO
741,specialized utility vehicles,flowers,CL,NO
742,large_carnivores,standard transportation vehicles,CL,NO
743,flowers,large_man-made_outdoor_things,CL,NO
744,large_carnivores,large_man-made_outdoor_things,CL,NO
745,people,non-insect_invertebrates,CL,NO
746,standard transportation vehicles,aquatic_mammals,CL,NO
747,household_electrical_devices,household_furniture,CL,NO
748,small_mammals,large_natural_outdoor_scenes,CL,NO
749,food_containers,reptiles,CL,NO
750,medium_mammals,household_electrical_devices,CL,NO
751,flowers,trees,CL,NO
752,fruit_and_vegetables,medium_mammals,CL,NO
753,large_man-made_outdoor_things,reptiles,CL,NO
754,household_furniture,household_electrical_devices,CL,NO
755,large_natural_outdoor_scenes,large_omnivores_and_herbivores,CL,NO
756,fruit_and_vegetables,small_mammals,CL,NO
757,reptiles,household_electrical_devices,CL,NO
758,non-insect_invertebrates,large_man-made_outdoor_things,CL,NO
759,specialized utility vehicles,fish,CL,NO
760,fruit_and_vegetables,non-insect_invertebrates,CL,NO
761,food_containers,specialized utility vehicles,CL,NO
762,large_omnivores_and_herbivores,large_natural_outdoor_scenes,OL,YES
763,insects,large_omnivores_and_herbivores,CL,NO
764,household_furniture,flowers,CL,NO
765,large_man-made_outdoor_things,fruit_and_vegetables,CL,NO
766,household_furniture,large_natural_outdoor_scenes,CL,NO
767,people,large_man-made_outdoor_things,CL,NO
768,flowers,specialized utility vehicles,CL,NO
769,reptiles,flowers,CL,NO
770,reptiles,household_electrical_devices,CL,NO
771,non-insect_invertebrates,specialized utility vehicles,CL,NO
772,large_omnivores_and_herbivores,food_containers,CL,NO
773,fruit_and_vegetables,aquatic_mammals,CL,NO
774,small_mammals,food_containers,CL,NO
775,large_man-made_outdoor_things,people,CL,NO
776,trees,reptiles,CL,NO
777,medium_mammals,large_natural_outdoor_scenes,OL,YES
778,reptiles,standard transportation vehicles,CL,NO
779,household_electrical_devices,specialized utility vehicles,CL,NO
780,large_man-made_outdoor_things,fruit_and_vegetables,CL,NO
781,food_containers,food_containers,CL,NO
782,aquatic_mammals,insects,CL,NO
783,specialized utility vehicles,medium_mammals,CL,NO
784,small_mammals,non-insect_invertebrates,CL,NO
785,standard transportation vehicles,non-insect_invertebrates,CL,NO
786,standard transportation vehicles,food_containers,CL,NO
787,trees,household_electrical_devices,CL,NO
788,flowers,food_containers,CL,NO
789,fruit_and_vegetables,large_omnivores_and_herbivores,CL,NO
790,medium_mammals,trees,OL,YES
791,standard transportation vehicles,reptiles,CL,NO
792,fruit_and_vegetables,medium_mammals,CL,NO
793,reptiles,household_electrical_devices,CL,NO
794,medium_mammals,trees,CL,NO
795,people,fish,CL,NO
796,fruit_and_vegetables,people,CL,NO
797,medium_mammals,insects,CL,NO
798,specialized utility vehicles,large_man-made_outdoor_things,OL,YES
799,insects,small_mammals,CL,NO
800,medium_mammals,household_electrical_devices,CL,NO
801,aquatic_mammals,insects,CL,NO
802,small_mammals,reptiles,CL,NO
803,specialized utility vehicles,medium_mammals,CL,NO
804,household_furniture,specialized utility vehicles,CL,NO
805,insects,household_furniture,CL,NO
806,standard transportation vehicles,non-insect_invertebrates,CL,NO
807,food_containers,trees,CL,NO
808,large_carnivores,small_mammals,OL,YES
809,trees,aquatic_mammals,CL,NO
810,large_man-made_outdoor_things,small_mammals,CL,NO
811,large_man-made_outdoor_things,household_furniture,CL,NO
812,large_carnivores,food_containers,CL,NO
813,medium_mammals,non-insect_invertebrates,CL,NO
814,large_natural_outdoor_scenes,specialized utility vehicles,CL,NO
815,household_electrical_devices,insects,CL,NO
816,medium_mammals,trees,CL,NO
817,non-insect_invertebrates,household_electrical_devices,CL,NO
818,large_omnivores_and_herbivores,trees,OL,YES
819,large_natural_outdoor_scenes,fruit_and_vegetables,CL,NO
820,aquatic_mammals,large_carnivores,CL,NO
821,non-insect_invertebrates,insects,OL,YES
822,fruit_and_vegetables,people,CL,NO
823,large_natural_outdoor_scenes,large_carnivores,CL,NO
824,aquatic_mammals,aquatic_mammals,OL,YES
825,aquatic_mammals,flowers,CL,NO
826,medium_mammals,aquatic_mammals,CL,NO
827,large_man-made_outdoor_things,reptiles,CL,NO
828,people,large_omnivores_and_herbivores,CL,NO
829,medium_mammals,large_carnivores,CL,NO
830,trees,specialized utility vehicles,CL,NO
831,specialized utility vehicles,insects,CL,NO
832,medium_mammals,flowers,CL,NO
833,medium_mammals,small_mammals,OL,YES
834,large_natural_outdoor_scenes,standard transportation vehicles,CL,NO
835,small_mammals,aquatic_mammals,CL,NO
836,non-insect_invertebrates,large_natural_outdoor_scenes,CL,NO
837,flowers,large_man-made_outdoor_things,CL,NO
838,insects,non-insect_invertebrates,CL,NO
839,standard transportation vehicles,aquatic_mammals,CL,NO
840,small_mammals,reptiles,CL,NO
841,small_mammals,household_furniture,OL,YES
842,non-insect_invertebrates,household_furniture,CL,NO
843,food_containers,people,CL,NO
844,large_natural_outdoor_scenes,specialized utility vehicles,CL,NO
845,large_man-made_outdoor_things,large_natural_outdoor_scenes,OL,YES
846,non-insect_invertebrates,fruit_and_vegetables,CL,NO
847,trees,aquatic_mammals,CL,NO
848,small_mammals,specialized utility vehicles,CL,NO
849,trees,medium_mammals,CL,NO
850,specialized utility vehicles,large_carnivores,CL,NO
851,specialized utility vehicles,large_man-made_outdoor_things,CL,NO
852,large_omnivores_and_herbivores,food_containers,CL,NO
853,household_electrical_devices,large_natural_outdoor_scenes,CL,NO
854,small_mammals,flowers,CL,NO
855,people,food_containers,CL,NO
856,large_natural_outdoor_scenes,specialized utility vehicles,CL,NO
857,small_mammals,reptiles,CL,NO
858,household_furniture,specialized utility vehicles,CL,NO
859,fish,large_omnivores_and_herbivores,CL,NO
860,people,standard transportation vehicles,CL,NO
861,fruit_and_vegetables,fish,CL,NO
862,large_man-made_outdoor_things,large_natural_outdoor_scenes,OL,YES
863,non-insect_invertebrates,insects,CL,NO
864,flowers,small_mammals,CL,NO
865,small_mammals,small_mammals,OL,YES
866,medium_mammals,flowers,CL,NO
867,aquatic_mammals,small_mammals,CL,NO
868,large_man-made_outdoor_things,small_mammals,CL,NO
869,fish,fruit_and_vegetables,CL,NO
870,large_omnivores_and_herbivores,household_electrical_devices,CL,NO
871,flowers,aquatic_mammals,CL,NO
872,household_electrical_devices,fish,CL,NO
873,specialized utility vehicles,flowers,CL,NO
874,fruit_and_vegetables,fruit_and_vegetables,OL,YES
875,insects,reptiles,CL,NO
876,large_omnivores_and_herbivores,small_mammals,CL,NO
877,household_furniture,large_man-made_outdoor_things,CL,NO
878,people,household_furniture,CL,NO
879,people,reptiles,CL,NO
880,fruit_and_vegetables,flowers,CL,NO
881,small_mammals,large_omnivores_and_herbivores,OL,YES
882,large_man-made_outdoor_things,large_man-made_outdoor_things,OL,YES
883,small_mammals,insects,CL,NO
884,non-insect_invertebrates,specialized utility vehicles,CL,NO
885,people,small_mammals,CL,NO
886,large_carnivores,insects,CL,NO
887,specialized utility vehicles,people,CL,NO
888,people,people,OL,YES
889,food_containers,household_electrical_devices,CL,NO
890,medium_mammals,specialized utility vehicles,CL,NO
891,aquatic_mammals,large_carnivores,CL,NO
892,reptiles,standard transportation vehicles,CL,NO
893,non-insect_invertebrates,household_furniture,CL,NO
894,aquatic_mammals,small_mammals,CL,NO
895,large_man-made_outdoor_things,trees,CL,NO
896,insects,fruit_and_vegetables,CL,NO
897,flowers,medium_mammals,CL,NO
898,fish,specialized utility vehicles,CL,NO
899,flowers,aquatic_mammals,CL,NO
900,people,household_furniture,CL,NO
901,large_natural_outdoor_scenes,aquatic_mammals,CL,NO
902,insects,non-insect_invertebrates,CL,NO
903,large_carnivores,trees,OL,YES
904,fish,aquatic_mammals,CL,NO
905,reptiles,standard transportation vehicles,CL,NO
906,reptiles,people,CL,NO
907,flowers,food_containers,CL,NO
908,household_furniture,large_carnivores,CL,NO
909,specialized utility vehicles,flowers,CL,NO
910,large_carnivores,specialized utility vehicles,CL,NO
911,medium_mammals,large_carnivores,OL,YES
912,household_electrical_devices,non-insect_invertebrates,CL,NO
913,flowers,large_omnivores_and_herbivores,CL,NO
914,reptiles,insects,CL,NO
915,fruit_and_vegetables,fish,CL,NO
916,aquatic_mammals,fruit_and_vegetables,CL,NO
917,large_omnivores_and_herbivores,aquatic_mammals,CL,NO
918,small_mammals,insects,CL,NO
919,large_natural_outdoor_scenes,food_containers,CL,NO
920,household_furniture,trees,CL,NO
921,standard transportation vehicles,standard transportation vehicles,CL,NO
922,standard transportation vehicles,standard transportation vehicles,CL,NO
923,large_natural_outdoor_scenes,large_omnivores_and_herbivores,CL,NO
924,large_natural_outdoor_scenes,flowers,CL,NO
925,household_furniture,fish,CL,NO
926,household_furniture,fish,CL,NO
927,large_omnivores_and_herbivores,aquatic_mammals,CL,NO
928,food_containers,food_containers,OL,YES
929,people,medium_mammals,CL,NO
930,reptiles,large_man-made_outdoor_things,CL,NO
931,large_carnivores,standard transportation vehicles,CL,NO
932,large_man-made_outdoor_things,non-insect_invertebrates,CL,NO
