index,true_label,candidate_labels,complementary_label
302,8,"['su'; 'ya'; 'ki'; 'ma'; 'o'; 'tsu'; 'na']",su
303,3,"['wo'; 'na'; 'tsu'; 'ma'; 'o'; 'ki'; 'ya']",na
304,9,"['ha'; 'ya'; 'ma'; 'wo'; 're'; 'su'; 'ki']",wo
305,8,"['ya'; 'tsu'; 'o'; 'ma'; 'su'; 'na'; 'ki']",tsu
306,6,"['na'; 'ki'; 'tsu'; 'ya'; 'wo'; 'o'; 'su']",na
307,8,"['ma'; 'na'; 'o'; 'ya'; 'tsu'; 'su'; 'ki']",tsu
308,0,"['o'; 're'; 'na'; 'wo'; 'ha'; 'ki'; 'ma']",na
309,0,"['ha'; 'na'; 'o'; 'wo'; 'ki'; 'ma'; 're']",na
310,7,"['re'; 'ha'; 'wo'; 'ma'; 'ki'; 'tsu'; 'o']",tsu
311,4,"['ha'; 'na'; 're'; 'ya'; 'ki'; 'su'; 'o']",na
312,7,"['ma'; 'tsu'; 'wo'; 'o'; 'ki'; 'ha'; 're']",ha
313,1,"['ma'; 'wo'; 'ki'; 'o'; 'ya'; 're'; 'ha']",wo
314,2,"['o'; 'wo'; 'na'; 'ki'; 'ma'; 're'; 'tsu']",tsu
315,4,"['ha'; 'o'; 'na'; 'ki'; 're'; 'su'; 'ya']",na
316,4,"['o'; 'ya'; 'na'; 'ki'; 're'; 'su'; 'ha']",na
317,2,"['o'; 'ma'; 'ki'; 'na'; 'tsu'; 'wo'; 're']",tsu
318,4,"['ya'; 're'; 'ki'; 'ha'; 'o'; 'na'; 'su']",na
319,4,"['re'; 'ya'; 'ha'; 'o'; 'ki'; 'su'; 'na']",na
320,6,"['wo'; 'su'; 'tsu'; 'ya'; 'o'; 'na'; 'ki']",na
321,4,"['re'; 'ki'; 'su'; 'ya'; 'na'; 'o'; 'ha']",ha
322,5,"['ki'; 'ya'; 'ma'; 'na'; 'wo'; 'ha'; 'su']",na
323,9,"['ya'; 'wo'; 'ma'; 'ki'; 'ha'; 're'; 'su']",wo
324,3,"['wo'; 'ki'; 'ma'; 'o'; 'tsu'; 'na'; 'ya']",tsu
325,4,"['ya'; 'o'; 'na'; 'ha'; 're'; 'ki'; 'su']",na
326,2,"['o'; 'wo'; 're'; 'ki'; 'tsu'; 'ma'; 'na']",tsu
327,4,"['ya'; 'ki'; 'na'; 're'; 'o'; 'ha'; 'su']",ki
328,1,"['ma'; 're'; 'wo'; 'ki'; 'ha'; 'o'; 'ya']",ha
329,5,"['su'; 'ya'; 'na'; 'ki'; 'ha'; 'ma'; 'wo']",na
330,5,"['ma'; 'su'; 'wo'; 'na'; 'ha'; 'ya'; 'ki']",na
331,2,"['na'; 're'; 'ma'; 'tsu'; 'wo'; 'ki'; 'o']",tsu
332,2,"['wo'; 'tsu'; 'ma'; 'o'; 're'; 'ki'; 'na']",tsu
333,9,"['ma'; 'ya'; 'ha'; 're'; 'wo'; 'su'; 'ki']",ki
334,3,"['ma'; 'na'; 'ya'; 'o'; 'tsu'; 'wo'; 'ki']",tsu
335,4,"['su'; 'ya'; 're'; 'ki'; 'o'; 'ha'; 'na']",na
336,4,"['ki'; 'su'; 'o'; 'na'; 'ya'; 're'; 'ha']",ki
337,9,"['ma'; 're'; 'ha'; 'wo'; 'su'; 'ki'; 'ya']",wo
338,7,"['ki'; 'o'; 'wo'; 'tsu'; 'ha'; 're'; 'ma']",tsu
339,8,"['tsu'; 'ma'; 'su'; 'ki'; 'o'; 'ya'; 'na']",na
340,8,"['ya'; 'su'; 'o'; 'ki'; 'na'; 'ma'; 'tsu']",su
341,1,"['ya'; 'ki'; 'ma'; 'wo'; 'o'; 'ha'; 're']",ki
342,8,"['ki'; 'na'; 'su'; 'tsu'; 'ya'; 'o'; 'ma']",na
343,9,"['ki'; 'wo'; 'ha'; 'su'; 're'; 'ya'; 'ma']",wo
344,9,"['re'; 'ki'; 'ma'; 'su'; 'ya'; 'ha'; 'wo']",ki
345,3,"['ki'; 'wo'; 'o'; 'ma'; 'tsu'; 'na'; 'ya']",na
346,5,"['ya'; 'na'; 'wo'; 'ki'; 'ma'; 'su'; 'ha']",na
347,6,"['ya'; 'o'; 'tsu'; 'ki'; 'su'; 'na'; 'wo']",tsu
348,2,"['na'; 'wo'; 'ki'; 'tsu'; 're'; 'ma'; 'o']",tsu
349,4,"['su'; 'na'; 'o'; 're'; 'ya'; 'ki'; 'ha']",na
350,6,"['wo'; 'ki'; 'na'; 'su'; 'tsu'; 'ya'; 'o']",ki
351,8,"['ki'; 'na'; 'ya'; 'tsu'; 'o'; 'su'; 'ma']",na
352,0,"['o'; 'wo'; 'ki'; 'ha'; 'na'; 'ma'; 're']",na
353,9,"['ki'; 're'; 'ya'; 'su'; 'wo'; 'ma'; 'ha']",ha
354,6,"['wo'; 'ya'; 'ki'; 'su'; 'tsu'; 'na'; 'o']",na
355,3,"['wo'; 'o'; 'ma'; 'tsu'; 'ya'; 'na'; 'ki']",na
356,8,"['ma'; 'ya'; 'ki'; 'su'; 'tsu'; 'o'; 'na']",na
357,3,"['wo'; 'ki'; 'na'; 'ma'; 'ya'; 'o'; 'tsu']",tsu
358,3,"['na'; 'ma'; 'tsu'; 'ya'; 'o'; 'wo'; 'ki']",na
359,4,"['ya'; 're'; 'ha'; 'ki'; 'su'; 'o'; 'na']",na
360,4,"['su'; 'na'; 'o'; 're'; 'ha'; 'ya'; 'ki']",na
361,4,"['o'; 'ki'; 'ha'; 'ya'; 're'; 'su'; 'na']",na
362,7,"['re'; 'ha'; 'ma'; 'wo'; 'o'; 'tsu'; 'ki']",tsu
363,7,"['wo'; 'tsu'; 'o'; 'ha'; 're'; 'ki'; 'ma']",tsu
364,2,"['tsu'; 'wo'; 'o'; 'ma'; 'ki'; 'na'; 're']",na
365,5,"['wo'; 'su'; 'na'; 'ma'; 'ki'; 'ya'; 'ha']",na
366,3,"['na'; 'tsu'; 'o'; 'ya'; 'ma'; 'ki'; 'wo']",na
367,6,"['tsu'; 'na'; 'su'; 'wo'; 'ya'; 'ki'; 'o']",na
368,5,"['ha'; 'ma'; 'wo'; 'ki'; 'ya'; 'su'; 'na']",na
369,3,"['ki'; 'o'; 'ya'; 'na'; 'ma'; 'tsu'; 'wo']",tsu
370,4,"['o'; 'na'; 'ki'; 'ya'; 'su'; 'ha'; 're']",na
371,1,"['re'; 'ha'; 'ya'; 'ma'; 'wo'; 'ki'; 'o']",re
372,2,"['re'; 'ki'; 'tsu'; 'ma'; 'na'; 'wo'; 'o']",ki
373,9,"['su'; 'ha'; 're'; 'wo'; 'ya'; 'ki'; 'ma']",ki
374,9,"['ma'; 'ki'; 'ya'; 'wo'; 'ha'; 'su'; 're']",ki
375,5,"['ki'; 'ma'; 'ha'; 'su'; 'wo'; 'na'; 'ya']",na
376,4,"['o'; 'ki'; 're'; 'na'; 'ha'; 'ya'; 'su']",na
377,8,"['ma'; 'su'; 'ya'; 'ki'; 'o'; 'tsu'; 'na']",su
378,3,"['ma'; 'na'; 'ki'; 'ya'; 'tsu'; 'o'; 'wo']",na
379,6,"['su'; 'wo'; 'o'; 'ki'; 'tsu'; 'na'; 'ya']",na
380,3,"['ya'; 'wo'; 'ma'; 'tsu'; 'ki'; 'o'; 'na']",tsu
381,2,"['na'; 're'; 'tsu'; 'ki'; 'wo'; 'o'; 'ma']",na
382,5,"['su'; 'ya'; 'ma'; 'ki'; 'wo'; 'ha'; 'na']",na
383,8,"['tsu'; 'o'; 'na'; 'su'; 'ki'; 'ma'; 'ya']",na
384,3,"['ma'; 'o'; 'ya'; 'tsu'; 'ki'; 'wo'; 'na']",tsu
385,6,"['o'; 'ya'; 'wo'; 'ki'; 'na'; 'su'; 'tsu']",na
386,9,"['ki'; 're'; 'su'; 'ha'; 'wo'; 'ya'; 'ma']",re
387,0,"['o'; 're'; 'ha'; 'ma'; 'ki'; 'wo'; 'na']",na
388,5,"['ya'; 'wo'; 'su'; 'ha'; 'na'; 'ma'; 'ki']",na
389,8,"['ya'; 'o'; 'na'; 'ma'; 'su'; 'ki'; 'tsu']",su
390,6,"['na'; 'o'; 'ki'; 'tsu'; 'ya'; 'su'; 'wo']",na
391,1,"['ma'; 'ya'; 'ha'; 'wo'; 'ki'; 'o'; 're']",re
392,5,"['ha'; 'ya'; 'su'; 'ma'; 'ki'; 'wo'; 'na']",na
393,0,"['wo'; 'ha'; 'na'; 'ki'; 're'; 'o'; 'ma']",na
394,8,"['ya'; 'o'; 'ki'; 'na'; 'tsu'; 'su'; 'ma']",tsu
395,0,"['ha'; 'na'; 're'; 'wo'; 'ma'; 'ki'; 'o']",na
396,3,"['tsu'; 'wo'; 'na'; 'o'; 'ya'; 'ki'; 'ma']",na
397,5,"['ya'; 'na'; 'ha'; 'ma'; 'ki'; 'wo'; 'su']",na
398,3,"['ki'; 'ma'; 'wo'; 'ya'; 'na'; 'o'; 'tsu']",tsu
399,9,"['wo'; 'ya'; 'ki'; 'ha'; 'su'; 're'; 'ma']",ki
400,9,"['su'; 'ma'; 'ya'; 're'; 'ki'; 'ha'; 'wo']",wo
401,2,"['ma'; 'o'; 'tsu'; 'na'; 'wo'; 're'; 'ki']",na
402,0,"['wo'; 'o'; 'ma'; 're'; 'ki'; 'ha'; 'na']",ha
403,5,"['na'; 'su'; 'ha'; 'ma'; 'wo'; 'ki'; 'ya']",na
404,2,"['na'; 'tsu'; 'wo'; 'ma'; 'o'; 'ki'; 're']",na
405,4,"['re'; 'ha'; 'ki'; 'su'; 'o'; 'na'; 'ya']",na
406,8,"['ma'; 'o'; 'su'; 'ki'; 'ya'; 'tsu'; 'na']",su
407,9,"['su'; 'ki'; 're'; 'wo'; 'ha'; 'ya'; 'ma']",ki
408,9,"['ha'; 'ki'; 're'; 'su'; 'ma'; 'ya'; 'wo']",wo
409,9,"['ha'; 'ma'; 'wo'; 'ki'; 'su'; 'ya'; 're']",re
410,3,"['ki'; 'wo'; 'ya'; 'tsu'; 'na'; 'o'; 'ma']",tsu
411,7,"['ha'; 're'; 'o'; 'wo'; 'ki'; 'ma'; 'tsu']",tsu
412,4,"['ha'; 'ya'; 're'; 'o'; 'su'; 'ki'; 'na']",na
413,6,"['su'; 'tsu'; 'o'; 'na'; 'ki'; 'ya'; 'wo']",na
414,5,"['wo'; 'su'; 'na'; 'ya'; 'ma'; 'ki'; 'ha']",ki
415,3,"['ya'; 'ki'; 'o'; 'tsu'; 'ma'; 'wo'; 'na']",tsu
416,1,"['re'; 'ma'; 'ya'; 'ki'; 'wo'; 'o'; 'ha']",ha
417,6,"['o'; 'su'; 'ya'; 'na'; 'tsu'; 'ki'; 'wo']",na
418,8,"['ya'; 'ki'; 'su'; 'tsu'; 'na'; 'ma'; 'o']",na
419,0,"['o'; 'ma'; 'wo'; 'ha'; 'na'; 're'; 'ki']",re
420,4,"['re'; 'ya'; 'o'; 'ki'; 'na'; 'ha'; 'su']",na
421,3,"['wo'; 'o'; 'ki'; 'tsu'; 'na'; 'ma'; 'ya']",tsu
422,6,"['o'; 'ki'; 'su'; 'tsu'; 'na'; 'wo'; 'ya']",na
423,1,"['ha'; 'o'; 'ki'; 'ya'; 'wo'; 're'; 'ma']",ki
424,0,"['wo'; 'ki'; 'ha'; 're'; 'na'; 'o'; 'ma']",o
425,7,"['tsu'; 'ma'; 'ki'; 'ha'; 're'; 'o'; 'wo']",o
426,7,"['wo'; 'ha'; 'ma'; 're'; 'ki'; 'o'; 'tsu']",tsu
427,2,"['na'; 'o'; 're'; 'tsu'; 'ki'; 'ma'; 'wo']",tsu
428,2,"['ki'; 'na'; 'ma'; 'o'; 're'; 'wo'; 'tsu']",na
429,3,"['wo'; 'tsu'; 'ki'; 'na'; 'ma'; 'o'; 'ya']",na
430,3,"['ya'; 'o'; 'wo'; 'ki'; 'tsu'; 'na'; 'ma']",na
431,2,"['tsu'; 'ki'; 'wo'; 're'; 'ma'; 'na'; 'o']",ki
432,5,"['ma'; 'ya'; 'na'; 'ha'; 'ki'; 'su'; 'wo']",na
433,8,"['ki'; 'ma'; 'su'; 'o'; 'tsu'; 'na'; 'ya']",su
434,0,"['ki'; 'o'; 'na'; 'ha'; 're'; 'ma'; 'wo']",na
435,6,"['na'; 'ki'; 'wo'; 'o'; 'ya'; 'su'; 'tsu']",su
436,7,"['o'; 'ma'; 'ha'; 'tsu'; 're'; 'ki'; 'wo']",tsu
437,7,"['o'; 'wo'; 're'; 'ma'; 'ha'; 'tsu'; 'ki']",tsu
438,4,"['ha'; 'o'; 'ya'; 'su'; 'ki'; 're'; 'na']",na
439,8,"['tsu'; 'ma'; 'su'; 'o'; 'ya'; 'na'; 'ki']",na
440,6,"['su'; 'ya'; 'o'; 'ki'; 'na'; 'wo'; 'tsu']",su
441,0,"['wo'; 'ma'; 'ha'; 'na'; 'ki'; 'o'; 're']",na
442,4,"['na'; 'su'; 're'; 'ya'; 'ha'; 'o'; 'ki']",na
443,4,"['o'; 'su'; 're'; 'ki'; 'ha'; 'na'; 'ya']",na
444,8,"['su'; 'ma'; 'o'; 'na'; 'ya'; 'tsu'; 'ki']",su
445,6,"['su'; 'na'; 'ki'; 'ya'; 'wo'; 'o'; 'tsu']",na
446,7,"['ma'; 'ha'; 're'; 'o'; 'tsu'; 'ki'; 'wo']",tsu
447,9,"['su'; 'ki'; 'ma'; 'wo'; 're'; 'ha'; 'ya']",ki
448,0,"['wo'; 'ki'; 'ha'; 'ma'; 're'; 'na'; 'o']",na
449,2,"['ki'; 'na'; 'o'; 'wo'; 're'; 'ma'; 'tsu']",tsu
450,0,"['ki'; 'ma'; 'na'; 'o'; 're'; 'ha'; 'wo']",na
451,8,"['ki'; 'ma'; 'su'; 'na'; 'o'; 'tsu'; 'ya']",su
452,5,"['ha'; 'su'; 'ma'; 'na'; 'ki'; 'ya'; 'wo']",na
453,2,"['na'; 'ki'; 'ma'; 'tsu'; 'o'; 're'; 'wo']",tsu
454,6,"['na'; 'o'; 'tsu'; 'su'; 'ya'; 'wo'; 'ki']",tsu
455,8,"['na'; 'su'; 'ki'; 'ma'; 'tsu'; 'o'; 'ya']",na
456,9,"['su'; 're'; 'ya'; 'wo'; 'ki'; 'ha'; 'ma']",ha
457,1,"['ha'; 're'; 'ya'; 'ki'; 'o'; 'wo'; 'ma']",ki
458,2,"['o'; 'na'; 'tsu'; 'ma'; 're'; 'ki'; 'wo']",na
459,2,"['tsu'; 'na'; 'ki'; 'ma'; 'o'; 'wo'; 're']",na
460,9,"['ya'; 'ha'; 'ma'; 're'; 'su'; 'ki'; 'wo']",wo
461,2,"['ma'; 'ki'; 'wo'; 'o'; 'na'; 'tsu'; 're']",tsu
462,6,"['o'; 'wo'; 'ya'; 'tsu'; 'ki'; 'su'; 'na']",tsu
463,2,"['wo'; 'na'; 'o'; 'ki'; 'tsu'; 'ma'; 're']",na
464,7,"['ki'; 'ha'; 'tsu'; 're'; 'ma'; 'o'; 'wo']",tsu
465,1,"['o'; 'ya'; 'ma'; 'ki'; 'wo'; 'ha'; 're']",re
466,9,"['re'; 'ki'; 'wo'; 'ma'; 'su'; 'ha'; 'ya']",ki
467,9,"['ha'; 're'; 'ki'; 'ya'; 'su'; 'ma'; 'wo']",ki
468,8,"['na'; 'ma'; 'su'; 'tsu'; 'ki'; 'o'; 'ya']",na
469,9,"['re'; 'ma'; 'ya'; 'su'; 'ki'; 'ha'; 'wo']",wo
470,4,"['re'; 'o'; 'na'; 'ha'; 'ya'; 'su'; 'ki']",na
471,7,"['re'; 'tsu'; 'wo'; 'ki'; 'ha'; 'o'; 'ma']",ha
472,0,"['na'; 'o'; 'ma'; 'ha'; 'ki'; 'wo'; 're']",na
473,3,"['tsu'; 'na'; 'o'; 'wo'; 'ya'; 'ki'; 'ma']",na
474,5,"['su'; 'ha'; 'ki'; 'na'; 'ma'; 'wo'; 'ya']",na
475,6,"['tsu'; 'ya'; 'o'; 'na'; 'ki'; 'su'; 'wo']",na
476,0,"['ki'; 'ha'; 'o'; 'wo'; 'ma'; 'na'; 're']",na
477,2,"['re'; 'wo'; 'ki'; 'na'; 'ma'; 'o'; 'tsu']",tsu
478,7,"['o'; 'ma'; 'ha'; 're'; 'wo'; 'ki'; 'tsu']",tsu
479,1,"['ma'; 're'; 'wo'; 'ki'; 'ya'; 'o'; 'ha']",ha
480,3,"['ma'; 'ki'; 'tsu'; 'na'; 'wo'; 'o'; 'ya']",ki
481,2,"['na'; 're'; 'ma'; 'o'; 'tsu'; 'ki'; 'wo']",tsu
482,8,"['o'; 'tsu'; 'ki'; 'ya'; 'su'; 'na'; 'ma']",tsu
483,5,"['ya'; 'su'; 'ha'; 'ki'; 'na'; 'ma'; 'wo']",na
484,3,"['o'; 'ki'; 'wo'; 'na'; 'ya'; 'ma'; 'tsu']",tsu
485,2,"['na'; 'o'; 'ma'; 're'; 'ki'; 'wo'; 'tsu']",tsu
486,0,"['o'; 'ha'; 'na'; 'ki'; 'wo'; 're'; 'ma']",na
487,8,"['ki'; 'ya'; 'ma'; 'tsu'; 'o'; 'su'; 'na']",tsu
488,6,"['o'; 'su'; 'wo'; 'na'; 'tsu'; 'ki'; 'ya']",na
489,5,"['wo'; 'na'; 'ha'; 'su'; 'ya'; 'ma'; 'ki']",na
490,0,"['ki'; 'ma'; 'o'; 'ha'; 'na'; 'wo'; 're']",ki
491,7,"['ma'; 're'; 'tsu'; 'ha'; 'ki'; 'wo'; 'o']",tsu
492,6,"['tsu'; 'wo'; 'ki'; 'ya'; 'su'; 'na'; 'o']",na
493,5,"['ki'; 'su'; 'ma'; 'na'; 'wo'; 'ha'; 'ya']",na
494,3,"['wo'; 'tsu'; 'o'; 'ya'; 'ma'; 'ki'; 'na']",na
495,4,"['su'; 'o'; 'ha'; 're'; 'ki'; 'ya'; 'na']",na
496,5,"['na'; 'ki'; 'ma'; 'ha'; 'ya'; 'wo'; 'su']",ki
497,5,"['na'; 'ma'; 'ki'; 'su'; 'ya'; 'ha'; 'wo']",na
498,2,"['wo'; 're'; 'tsu'; 'na'; 'o'; 'ki'; 'ma']",tsu
499,1,"['re'; 'ha'; 'ya'; 'o'; 'ma'; 'ki'; 'wo']",o
500,1,"['ma'; 'o'; 're'; 'ha'; 'wo'; 'ki'; 'ya']",o
501,5,"['su'; 'na'; 'ha'; 'wo'; 'ki'; 'ma'; 'ya']",na
502,3,"['o'; 'ma'; 'ki'; 'na'; 'tsu'; 'ya'; 'wo']",tsu
503,2,"['na'; 'o'; 'ki'; 're'; 'tsu'; 'ma'; 'wo']",tsu
504,2,"['re'; 'tsu'; 'ki'; 'na'; 'wo'; 'o'; 'ma']",tsu
505,2,"['o'; 'ma'; 'wo'; 're'; 'tsu'; 'ki'; 'na']",tsu
506,3,"['ya'; 'tsu'; 'o'; 'ma'; 'ki'; 'na'; 'wo']",na
507,6,"['na'; 'o'; 'su'; 'ki'; 'tsu'; 'ya'; 'wo']",na
508,0,"['ki'; 'wo'; 'ha'; 'na'; 'ma'; 'o'; 're']",na
509,9,"['ma'; 'ki'; 'ha'; 're'; 'ya'; 'wo'; 'su']",wo
510,2,"['o'; 'ki'; 'ma'; 're'; 'tsu'; 'wo'; 'na']",ki
511,8,"['na'; 'tsu'; 'ma'; 'o'; 'ya'; 'su'; 'ki']",na
512,8,"['na'; 'o'; 'ki'; 'su'; 'tsu'; 'ya'; 'ma']",na
513,5,"['na'; 'ha'; 'wo'; 'su'; 'ki'; 'ma'; 'ya']",na
514,1,"['ki'; 'ya'; 'ma'; 're'; 'wo'; 'o'; 'ha']",ha
515,8,"['na'; 'o'; 'tsu'; 'su'; 'ya'; 'ma'; 'ki']",tsu
516,4,"['ki'; 'ha'; 'o'; 're'; 'na'; 'ya'; 'su']",ki
517,5,"['ya'; 'wo'; 'na'; 'ha'; 'ma'; 'ki'; 'su']",na
518,1,"['re'; 'wo'; 'ki'; 'ya'; 'ma'; 'o'; 'ha']",ha
519,0,"['ma'; 'na'; 're'; 'ki'; 'o'; 'ha'; 'wo']",na
520,7,"['wo'; 'ha'; 'ki'; 'tsu'; 'ma'; 'o'; 're']",tsu
521,1,"['wo'; 'ya'; 're'; 'ha'; 'ma'; 'ki'; 'o']",o
522,8,"['ki'; 'su'; 'o'; 'tsu'; 'na'; 'ma'; 'ya']",su
523,1,"['ya'; 'o'; 'ha'; 're'; 'ki'; 'wo'; 'ma']",o
524,6,"['ya'; 'su'; 'ki'; 'o'; 'na'; 'tsu'; 'wo']",su
525,9,"['ki'; 'su'; 'ya'; 'ha'; 're'; 'wo'; 'ma']",ki
526,7,"['o'; 'tsu'; 'ki'; 're'; 'ma'; 'wo'; 'ha']",ha
527,3,"['wo'; 'tsu'; 'ya'; 'o'; 'ki'; 'na'; 'ma']",na
528,1,"['re'; 'ha'; 'ya'; 'wo'; 'ma'; 'o'; 'ki']",wo
529,3,"['tsu'; 'ya'; 'ki'; 'ma'; 'o'; 'na'; 'wo']",na
530,9,"['re'; 'wo'; 'ki'; 'ha'; 'ma'; 'su'; 'ya']",ki
531,0,"['ki'; 'o'; 'na'; 'ha'; 'ma'; 'wo'; 're']",na
532,8,"['ya'; 'o'; 'na'; 'su'; 'tsu'; 'ki'; 'ma']",su
533,8,"['o'; 'tsu'; 'ma'; 'ki'; 'su'; 'ya'; 'na']",na
534,9,"['wo'; 're'; 'su'; 'ha'; 'ma'; 'ki'; 'ya']",re
535,3,"['ma'; 'na'; 'o'; 'tsu'; 'wo'; 'ki'; 'ya']",tsu
536,7,"['o'; 'tsu'; 'ma'; 'wo'; 're'; 'ha'; 'ki']",tsu
537,4,"['na'; 'su'; 'ki'; 'ya'; 'o'; 're'; 'ha']",na
538,4,"['na'; 'o'; 'su'; 're'; 'ya'; 'ha'; 'ki']",na
539,5,"['ma'; 'ki'; 'ya'; 'wo'; 'su'; 'na'; 'ha']",ki
540,9,"['wo'; 're'; 'ha'; 'ki'; 'ma'; 'ya'; 'su']",re
541,5,"['ya'; 'ha'; 'ma'; 'na'; 'ki'; 'su'; 'wo']",na
542,6,"['ya'; 'o'; 'su'; 'wo'; 'tsu'; 'ki'; 'na']",na
543,7,"['re'; 'ma'; 'tsu'; 'o'; 'wo'; 'ha'; 'ki']",tsu
544,7,"['ha'; 're'; 'ma'; 'ki'; 'o'; 'tsu'; 'wo']",tsu
545,4,"['ha'; 're'; 'o'; 'na'; 'su'; 'ki'; 'ya']",na
546,9,"['ya'; 'ki'; 're'; 'su'; 'wo'; 'ha'; 'ma']",ki
547,6,"['na'; 'tsu'; 'ki'; 'ya'; 'o'; 'wo'; 'su']",na
548,4,"['re'; 'su'; 'ya'; 'ha'; 'na'; 'o'; 'ki']",na
549,5,"['ma'; 'na'; 'su'; 'ki'; 'ya'; 'ha'; 'wo']",na
550,7,"['wo'; 're'; 'ma'; 'o'; 'tsu'; 'ki'; 'ha']",tsu
551,4,"['su'; 'ya'; 'ki'; 'ha'; 'o'; 'na'; 're']",na
552,7,"['re'; 'tsu'; 'o'; 'ki'; 'wo'; 'ma'; 'ha']",ha
553,3,"['wo'; 'ma'; 'ki'; 'na'; 'o'; 'ya'; 'tsu']",tsu
554,7,"['o'; 'ha'; 'wo'; 'tsu'; 'ki'; 'ma'; 're']",tsu
555,7,"['ha'; 'tsu'; 'o'; 'ki'; 'ma'; 're'; 'wo']",tsu
556,2,"['wo'; 'tsu'; 'na'; 'ma'; 're'; 'ki'; 'o']",na
557,3,"['wo'; 'tsu'; 'na'; 'ma'; 'ki'; 'o'; 'ya']",na
558,7,"['re'; 'tsu'; 'o'; 'ki'; 'ha'; 'wo'; 'ma']",tsu
559,7,"['o'; 'ma'; 'wo'; 'ki'; 'ha'; 'tsu'; 're']",tsu
560,0,"['ma'; 'ki'; 'wo'; 're'; 'na'; 'ha'; 'o']",ki
561,5,"['ha'; 'ki'; 'na'; 'ya'; 'wo'; 'su'; 'ma']",ki
562,2,"['o'; 'na'; 'ma'; 'tsu'; 'ki'; 're'; 'wo']",re
563,3,"['o'; 'na'; 'tsu'; 'ma'; 'wo'; 'ki'; 'ya']",na
564,7,"['re'; 'o'; 'ki'; 'tsu'; 'ha'; 'ma'; 'wo']",tsu
565,8,"['ya'; 'ma'; 'ki'; 'su'; 'tsu'; 'na'; 'o']",na
566,9,"['wo'; 'ya'; 'su'; 'ki'; 're'; 'ha'; 'ma']",ki
567,7,"['re'; 'tsu'; 'wo'; 'ki'; 'o'; 'ma'; 'ha']",ha
568,5,"['ya'; 'ki'; 'ma'; 'wo'; 'na'; 'ha'; 'su']",ki
569,9,"['ya'; 'wo'; 're'; 'su'; 'ma'; 'ki'; 'ha']",wo
570,9,"['wo'; 'ma'; 'ki'; 'su'; 'ya'; 're'; 'ha']",re
571,0,"['o'; 'ha'; 'na'; 'ma'; 'wo'; 'ki'; 're']",na
572,6,"['na'; 'o'; 'ki'; 'tsu'; 'ya'; 'su'; 'wo']",na
573,4,"['na'; 'su'; 'ki'; 'ya'; 'ha'; 'o'; 're']",na
574,3,"['ya'; 'o'; 'tsu'; 'ma'; 'ki'; 'wo'; 'na']",tsu
575,3,"['wo'; 'o'; 'ma'; 'tsu'; 'ki'; 'na'; 'ya']",tsu
576,8,"['o'; 'na'; 'tsu'; 'ma'; 'ya'; 'su'; 'ki']",na
577,9,"['wo'; 're'; 'su'; 'ya'; 'ma'; 'ha'; 'ki']",re
578,6,"['tsu'; 'su'; 'ki'; 'o'; 'ya'; 'na'; 'wo']",na
579,3,"['tsu'; 'wo'; 'ya'; 'ki'; 'o'; 'na'; 'ma']",na
580,7,"['ma'; 'ki'; 'tsu'; 'wo'; 'o'; 're'; 'ha']",ha
581,1,"['o'; 'ya'; 'ha'; 're'; 'wo'; 'ki'; 'ma']",o
582,8,"['ya'; 'na'; 'su'; 'ma'; 'tsu'; 'o'; 'ki']",na
583,2,"['re'; 'ki'; 'ma'; 'wo'; 'tsu'; 'na'; 'o']",na
584,5,"['su'; 'ma'; 'ki'; 'ha'; 'wo'; 'na'; 'ya']",na
585,6,"['o'; 'ki'; 'na'; 'ya'; 'su'; 'tsu'; 'wo']",ki
586,9,"['ha'; 'su'; 're'; 'ki'; 'ma'; 'ya'; 'wo']",wo
587,3,"['ya'; 'ma'; 'tsu'; 'ki'; 'o'; 'na'; 'wo']",na
588,2,"['o'; 'na'; 'tsu'; 'wo'; 'ki'; 'ma'; 're']",na
589,8,"['ki'; 'ma'; 'su'; 'tsu'; 'ya'; 'o'; 'na']",ya
590,1,"['ha'; 'ki'; 'o'; 'ya'; 'wo'; 're'; 'ma']",re
591,2,"['wo'; 're'; 'ki'; 'ma'; 'na'; 'tsu'; 'o']",tsu
592,7,"['ki'; 'wo'; 'ha'; 'ma'; 're'; 'o'; 'tsu']",tsu
593,8,"['na'; 'ya'; 'ki'; 'su'; 'ma'; 'tsu'; 'o']",su
594,6,"['ya'; 'ki'; 'na'; 'wo'; 'su'; 'tsu'; 'o']",su
595,3,"['na'; 'tsu'; 'ya'; 'wo'; 'o'; 'ma'; 'ki']",na
596,3,"['tsu'; 'wo'; 'o'; 'ma'; 'ki'; 'ya'; 'na']",na
597,4,"['su'; 'ya'; 'ha'; 're'; 'na'; 'o'; 'ki']",na
598,5,"['ki'; 'ha'; 'ma'; 'su'; 'na'; 'ya'; 'wo']",na
599,5,"['na'; 'ya'; 'su'; 'ki'; 'ha'; 'ma'; 'wo']",na
600,8,"['su'; 'na'; 'ya'; 'tsu'; 'ki'; 'ma'; 'o']",na
601,7,"['o'; 'tsu'; 'wo'; 'ki'; 'ma'; 're'; 'ha']",ha
602,2,"['ki'; 'wo'; 'tsu'; 'o'; 'na'; 're'; 'ma']",tsu
603,6,"['wo'; 'ya'; 'su'; 'tsu'; 'ki'; 'o'; 'na']",na
604,9,"['re'; 'ki'; 'ya'; 'ma'; 'wo'; 'ha'; 'su']",ki
