index,true_label,candidate_labels,complementary_label
534,5,"['automobile'; 'truck'; 'cat']",truck
535,5,"['truck'; 'automobile'; 'cat']",truck
536,1,"['dog'; 'deer'; 'bird']",dog
537,7,"['frog'; 'automobile'; 'cat']",automobile
538,2,"['frog'; 'automobile'; 'cat']",automobile
539,2,"['automobile'; 'frog'; 'cat']",frog
540,2,"['automobile'; 'frog'; 'cat']",automobile
541,9,"['bird'; 'airplane'; 'dog']",bird
542,5,"['truck'; 'cat'; 'automobile']",truck
543,4,"['ship'; 'horse'; 'airplane']",airplane
544,2,"['frog'; 'cat'; 'automobile']",automobile
545,7,"['automobile'; 'frog'; 'cat']",frog
546,8,"['deer'; 'horse'; 'frog']",deer
547,1,"['bird'; 'dog'; 'deer']",bird
548,3,"['truck'; 'dog'; 'automobile']",truck
549,4,"['ship'; 'horse'; 'airplane']",airplane
550,3,"['automobile'; 'truck'; 'dog']",truck
551,7,"['cat'; 'frog'; 'automobile']",automobile
552,6,"['deer'; 'truck'; 'airplane']",truck
553,9,"['airplane'; 'dog'; 'bird']",dog
554,8,"['frog'; 'deer'; 'horse']",frog
555,0,"['automobile'; 'bird'; 'frog']",frog
556,6,"['deer'; 'airplane'; 'truck']",airplane
557,0,"['automobile'; 'bird'; 'frog']",frog
558,2,"['automobile'; 'cat'; 'frog']",automobile
559,2,"['cat'; 'automobile'; 'frog']",automobile
560,2,"['frog'; 'automobile'; 'cat']",automobile
561,1,"['dog'; 'deer'; 'bird']",bird
562,8,"['horse'; 'frog'; 'deer']",horse
563,4,"['ship'; 'airplane'; 'horse']",airplane
564,0,"['automobile'; 'frog'; 'bird']",frog
565,1,"['dog'; 'bird'; 'deer']",bird
566,8,"['horse'; 'deer'; 'frog']",horse
567,8,"['horse'; 'frog'; 'deer']",horse
568,1,"['deer'; 'bird'; 'dog']",bird
569,5,"['automobile'; 'truck'; 'cat']",truck
570,7,"['automobile'; 'frog'; 'cat']",frog
571,6,"['airplane'; 'deer'; 'truck']",deer
572,4,"['airplane'; 'ship'; 'horse']",ship
573,5,"['cat'; 'truck'; 'automobile']",truck
574,8,"['horse'; 'deer'; 'frog']",horse
575,7,"['frog'; 'automobile'; 'cat']",automobile
576,1,"['deer'; 'bird'; 'dog']",bird
577,9,"['airplane'; 'dog'; 'bird']",dog
578,1,"['dog'; 'deer'; 'bird']",bird
579,9,"['dog'; 'bird'; 'airplane']",dog
580,8,"['deer'; 'horse'; 'frog']",deer
581,4,"['airplane'; 'horse'; 'ship']",airplane
582,7,"['cat'; 'automobile'; 'frog']",automobile
583,3,"['automobile'; 'dog'; 'truck']",automobile
584,8,"['horse'; 'frog'; 'deer']",frog
585,8,"['horse'; 'frog'; 'deer']",horse
586,2,"['automobile'; 'cat'; 'frog']",automobile
587,6,"['deer'; 'truck'; 'airplane']",truck
588,6,"['airplane'; 'truck'; 'deer']",deer
589,7,"['cat'; 'frog'; 'automobile']",frog
590,1,"['bird'; 'deer'; 'dog']",bird
591,6,"['truck'; 'airplane'; 'deer']",truck
592,8,"['frog'; 'deer'; 'horse']",frog
593,1,"['dog'; 'deer'; 'bird']",bird
594,9,"['airplane'; 'bird'; 'dog']",bird
595,7,"['automobile'; 'cat'; 'frog']",frog
596,8,"['frog'; 'horse'; 'deer']",horse
597,3,"['automobile'; 'truck'; 'dog']",automobile
598,0,"['automobile'; 'bird'; 'frog']",frog
599,1,"['deer'; 'dog'; 'bird']",bird
600,0,"['automobile'; 'bird'; 'frog']",bird
601,8,"['horse'; 'deer'; 'frog']",horse
602,8,"['deer'; 'horse'; 'frog']",deer
603,3,"['dog'; 'automobile'; 'truck']",truck
604,0,"['frog'; 'automobile'; 'bird']",frog
605,0,"['automobile'; 'frog'; 'bird']",frog
606,1,"['deer'; 'dog'; 'bird']",deer
607,5,"['cat'; 'automobile'; 'truck']",truck
608,0,"['bird'; 'frog'; 'automobile']",bird
609,8,"['horse'; 'frog'; 'deer']",horse
610,8,"['deer'; 'frog'; 'horse']",deer
611,7,"['cat'; 'frog'; 'automobile']",automobile
612,9,"['airplane'; 'dog'; 'bird']",dog
613,9,"['airplane'; 'bird'; 'dog']",bird
614,0,"['automobile'; 'bird'; 'frog']",bird
615,9,"['dog'; 'airplane'; 'bird']",dog
616,4,"['ship'; 'airplane'; 'horse']",airplane
617,1,"['deer'; 'bird'; 'dog']",bird
618,3,"['dog'; 'automobile'; 'truck']",automobile
619,6,"['airplane'; 'truck'; 'deer']",truck
620,6,"['airplane'; 'deer'; 'truck']",airplane
621,4,"['ship'; 'horse'; 'airplane']",airplane
622,4,"['ship'; 'airplane'; 'horse']",airplane
623,7,"['cat'; 'automobile'; 'frog']",automobile
624,5,"['cat'; 'truck'; 'automobile']",truck
625,6,"['truck'; 'deer'; 'airplane']",truck
626,0,"['bird'; 'automobile'; 'frog']",automobile
627,8,"['frog'; 'deer'; 'horse']",frog
628,0,"['frog'; 'automobile'; 'bird']",automobile
629,3,"['truck'; 'dog'; 'automobile']",truck
630,2,"['cat'; 'automobile'; 'frog']",automobile
631,8,"['deer'; 'frog'; 'horse']",deer
632,4,"['airplane'; 'ship'; 'horse']",ship
633,6,"['deer'; 'airplane'; 'truck']",airplane
634,9,"['dog'; 'bird'; 'airplane']",dog
635,9,"['dog'; 'bird'; 'airplane']",dog
636,7,"['cat'; 'automobile'; 'frog']",automobile
637,0,"['automobile'; 'bird'; 'frog']",automobile
638,3,"['dog'; 'truck'; 'automobile']",truck
639,3,"['automobile'; 'dog'; 'truck']",automobile
640,6,"['deer'; 'truck'; 'airplane']",truck
641,7,"['cat'; 'automobile'; 'frog']",automobile
642,4,"['horse'; 'ship'; 'airplane']",ship
643,9,"['dog'; 'bird'; 'airplane']",dog
644,1,"['dog'; 'deer'; 'bird']",bird
645,6,"['truck'; 'airplane'; 'deer']",truck
646,2,"['cat'; 'automobile'; 'frog']",automobile
647,7,"['cat'; 'automobile'; 'frog']",automobile
648,2,"['frog'; 'automobile'; 'cat']",automobile
649,2,"['automobile'; 'frog'; 'cat']",automobile
650,0,"['bird'; 'automobile'; 'frog']",automobile
651,6,"['truck'; 'airplane'; 'deer']",truck
652,7,"['frog'; 'cat'; 'automobile']",automobile
653,5,"['cat'; 'automobile'; 'truck']",truck
654,7,"['automobile'; 'frog'; 'cat']",frog
655,6,"['truck'; 'deer'; 'airplane']",truck
656,8,"['deer'; 'frog'; 'horse']",deer
657,9,"['bird'; 'airplane'; 'dog']",bird
658,0,"['frog'; 'bird'; 'automobile']",frog
659,9,"['bird'; 'dog'; 'airplane']",bird
660,4,"['horse'; 'ship'; 'airplane']",ship
661,4,"['airplane'; 'ship'; 'horse']",ship
662,7,"['frog'; 'cat'; 'automobile']",automobile
663,0,"['frog'; 'automobile'; 'bird']",automobile
664,9,"['airplane'; 'bird'; 'dog']",bird
665,4,"['airplane'; 'ship'; 'horse']",ship
666,9,"['airplane'; 'dog'; 'bird']",dog
667,6,"['airplane'; 'deer'; 'truck']",airplane
668,9,"['bird'; 'dog'; 'airplane']",bird
669,4,"['ship'; 'airplane'; 'horse']",airplane
670,5,"['truck'; 'cat'; 'automobile']",truck
671,7,"['automobile'; 'frog'; 'cat']",frog
672,9,"['bird'; 'airplane'; 'dog']",bird
673,2,"['automobile'; 'cat'; 'frog']",automobile
674,4,"['ship'; 'airplane'; 'horse']",airplane
675,5,"['automobile'; 'cat'; 'truck']",cat
676,1,"['dog'; 'bird'; 'deer']",bird
677,4,"['ship'; 'airplane'; 'horse']",airplane
678,3,"['dog'; 'automobile'; 'truck']",automobile
679,9,"['dog'; 'airplane'; 'bird']",dog
680,6,"['airplane'; 'deer'; 'truck']",airplane
681,5,"['cat'; 'automobile'; 'truck']",truck
682,6,"['deer'; 'truck'; 'airplane']",truck
683,9,"['dog'; 'airplane'; 'bird']",dog
684,3,"['dog'; 'automobile'; 'truck']",automobile
685,3,"['dog'; 'truck'; 'automobile']",truck
686,5,"['automobile'; 'truck'; 'cat']",truck
687,0,"['automobile'; 'bird'; 'frog']",frog
688,7,"['frog'; 'cat'; 'automobile']",automobile
689,2,"['frog'; 'automobile'; 'cat']",automobile
690,1,"['deer'; 'bird'; 'dog']",bird
691,3,"['automobile'; 'truck'; 'dog']",truck
692,6,"['truck'; 'deer'; 'airplane']",truck
693,4,"['airplane'; 'ship'; 'horse']",airplane
694,0,"['automobile'; 'frog'; 'bird']",frog
695,0,"['frog'; 'automobile'; 'bird']",automobile
696,2,"['frog'; 'automobile'; 'cat']",automobile
697,5,"['truck'; 'cat'; 'automobile']",truck
698,0,"['bird'; 'automobile'; 'frog']",automobile
699,1,"['deer'; 'bird'; 'dog']",bird
700,0,"['frog'; 'automobile'; 'bird']",automobile
701,2,"['frog'; 'automobile'; 'cat']",automobile
702,3,"['truck'; 'automobile'; 'dog']",truck
703,9,"['bird'; 'dog'; 'airplane']",bird
704,8,"['frog'; 'horse'; 'deer']",frog
705,4,"['airplane'; 'horse'; 'ship']",airplane
706,9,"['bird'; 'dog'; 'airplane']",bird
707,8,"['horse'; 'frog'; 'deer']",horse
708,0,"['frog'; 'automobile'; 'bird']",frog
709,2,"['automobile'; 'cat'; 'frog']",automobile
710,6,"['deer'; 'airplane'; 'truck']",airplane
711,4,"['horse'; 'airplane'; 'ship']",airplane
712,4,"['horse'; 'ship'; 'airplane']",ship
713,0,"['frog'; 'automobile'; 'bird']",automobile
714,1,"['deer'; 'bird'; 'dog']",bird
715,8,"['frog'; 'horse'; 'deer']",horse
716,8,"['deer'; 'frog'; 'horse']",deer
717,3,"['dog'; 'automobile'; 'truck']",automobile
718,6,"['truck'; 'deer'; 'airplane']",truck
719,9,"['dog'; 'airplane'; 'bird']",dog
720,6,"['truck'; 'deer'; 'airplane']",truck
721,6,"['truck'; 'deer'; 'airplane']",truck
722,7,"['cat'; 'automobile'; 'frog']",automobile
723,8,"['deer'; 'frog'; 'horse']",deer
724,2,"['cat'; 'automobile'; 'frog']",automobile
725,4,"['ship'; 'horse'; 'airplane']",horse
726,5,"['cat'; 'automobile'; 'truck']",truck
727,7,"['cat'; 'automobile'; 'frog']",automobile
728,6,"['truck'; 'airplane'; 'deer']",deer
729,5,"['automobile'; 'truck'; 'cat']",cat
730,3,"['truck'; 'dog'; 'automobile']",dog
731,0,"['automobile'; 'bird'; 'frog']",automobile
732,5,"['truck'; 'automobile'; 'cat']",truck
733,0,"['automobile'; 'frog'; 'bird']",frog
734,5,"['truck'; 'automobile'; 'cat']",truck
735,0,"['automobile'; 'bird'; 'frog']",bird
736,8,"['frog'; 'horse'; 'deer']",horse
737,2,"['frog'; 'automobile'; 'cat']",automobile
738,6,"['deer'; 'airplane'; 'truck']",airplane
739,7,"['frog'; 'automobile'; 'cat']",automobile
740,3,"['truck'; 'dog'; 'automobile']",truck
741,8,"['frog'; 'horse'; 'deer']",horse
742,2,"['automobile'; 'cat'; 'frog']",automobile
743,1,"['bird'; 'deer'; 'dog']",bird
744,7,"['cat'; 'frog'; 'automobile']",automobile
745,6,"['truck'; 'airplane'; 'deer']",truck
746,7,"['automobile'; 'frog'; 'cat']",frog
747,1,"['bird'; 'dog'; 'deer']",bird
748,0,"['bird'; 'automobile'; 'frog']",automobile
749,9,"['bird'; 'dog'; 'airplane']",bird
750,5,"['cat'; 'automobile'; 'truck']",automobile
751,5,"['truck'; 'automobile'; 'cat']",truck
752,0,"['automobile'; 'bird'; 'frog']",bird
753,1,"['dog'; 'deer'; 'bird']",bird
754,7,"['cat'; 'automobile'; 'frog']",frog
755,6,"['deer'; 'airplane'; 'truck']",airplane
756,9,"['dog'; 'airplane'; 'bird']",dog
757,0,"['bird'; 'automobile'; 'frog']",automobile
758,4,"['airplane'; 'ship'; 'horse']",ship
759,7,"['automobile'; 'frog'; 'cat']",frog
760,7,"['cat'; 'frog'; 'automobile']",automobile
761,1,"['dog'; 'deer'; 'bird']",bird
762,5,"['truck'; 'automobile'; 'cat']",truck
763,9,"['airplane'; 'bird'; 'dog']",bird
764,4,"['airplane'; 'horse'; 'ship']",airplane
765,0,"['frog'; 'automobile'; 'bird']",automobile
766,8,"['horse'; 'frog'; 'deer']",horse
767,5,"['truck'; 'automobile'; 'cat']",truck
768,9,"['bird'; 'airplane'; 'dog']",bird
769,9,"['bird'; 'airplane'; 'dog']",bird
770,6,"['airplane'; 'deer'; 'truck']",deer
771,7,"['automobile'; 'frog'; 'cat']",frog
772,1,"['bird'; 'deer'; 'dog']",bird
773,8,"['frog'; 'horse'; 'deer']",horse
774,3,"['automobile'; 'dog'; 'truck']",truck
775,2,"['automobile'; 'frog'; 'cat']",automobile
776,3,"['truck'; 'dog'; 'automobile']",truck
777,8,"['frog'; 'horse'; 'deer']",frog
778,2,"['cat'; 'automobile'; 'frog']",automobile
779,2,"['frog'; 'automobile'; 'cat']",automobile
780,4,"['horse'; 'ship'; 'airplane']",ship
781,6,"['airplane'; 'deer'; 'truck']",deer
782,0,"['frog'; 'bird'; 'automobile']",frog
783,0,"['automobile'; 'frog'; 'bird']",frog
784,5,"['automobile'; 'cat'; 'truck']",truck
785,3,"['automobile'; 'truck'; 'dog']",truck
786,8,"['deer'; 'horse'; 'frog']",deer
787,2,"['automobile'; 'cat'; 'frog']",automobile
788,3,"['automobile'; 'truck'; 'dog']",truck
789,7,"['cat'; 'automobile'; 'frog']",automobile
790,2,"['frog'; 'cat'; 'automobile']",automobile
791,9,"['bird'; 'airplane'; 'dog']",bird
792,3,"['truck'; 'dog'; 'automobile']",truck
793,8,"['deer'; 'horse'; 'frog']",deer
794,7,"['automobile'; 'cat'; 'frog']",frog
795,8,"['horse'; 'frog'; 'deer']",horse
796,2,"['cat'; 'frog'; 'automobile']",automobile
797,7,"['frog'; 'automobile'; 'cat']",automobile
798,9,"['dog'; 'airplane'; 'bird']",bird
799,0,"['bird'; 'automobile'; 'frog']",automobile
800,2,"['automobile'; 'cat'; 'frog']",automobile
801,3,"['truck'; 'automobile'; 'dog']",truck
802,2,"['frog'; 'automobile'; 'cat']",automobile
803,2,"['automobile'; 'cat'; 'frog']",automobile
804,2,"['cat'; 'frog'; 'automobile']",automobile
805,3,"['dog'; 'automobile'; 'truck']",automobile
806,3,"['automobile'; 'truck'; 'dog']",truck
807,6,"['truck'; 'deer'; 'airplane']",truck
808,2,"['automobile'; 'cat'; 'frog']",automobile
809,3,"['automobile'; 'dog'; 'truck']",automobile
810,2,"['frog'; 'cat'; 'automobile']",automobile
811,8,"['deer'; 'frog'; 'horse']",deer
812,0,"['automobile'; 'frog'; 'bird']",frog
813,5,"['cat'; 'automobile'; 'truck']",automobile
814,5,"['cat'; 'truck'; 'automobile']",truck
815,1,"['deer'; 'bird'; 'dog']",bird
816,4,"['horse'; 'ship'; 'airplane']",ship
817,5,"['truck'; 'cat'; 'automobile']",truck
818,6,"['deer'; 'truck'; 'airplane']",truck
819,6,"['truck'; 'deer'; 'airplane']",deer
820,2,"['automobile'; 'cat'; 'frog']",automobile
821,7,"['automobile'; 'cat'; 'frog']",frog
822,0,"['bird'; 'automobile'; 'frog']",frog
823,1,"['deer'; 'bird'; 'dog']",bird
824,7,"['cat'; 'frog'; 'automobile']",automobile
825,7,"['frog'; 'cat'; 'automobile']",automobile
826,8,"['horse'; 'frog'; 'deer']",horse
827,2,"['cat'; 'frog'; 'automobile']",automobile
828,9,"['dog'; 'bird'; 'airplane']",dog
829,2,"['automobile'; 'frog'; 'cat']",frog
830,2,"['cat'; 'automobile'; 'frog']",automobile
831,4,"['airplane'; 'horse'; 'ship']",airplane
832,2,"['frog'; 'cat'; 'automobile']",frog
833,1,"['deer'; 'dog'; 'bird']",dog
834,1,"['bird'; 'deer'; 'dog']",bird
835,1,"['bird'; 'deer'; 'dog']",bird
836,6,"['deer'; 'truck'; 'airplane']",truck
837,6,"['airplane'; 'deer'; 'truck']",deer
838,6,"['deer'; 'airplane'; 'truck']",airplane
839,5,"['cat'; 'truck'; 'automobile']",truck
840,1,"['deer'; 'bird'; 'dog']",bird
841,1,"['dog'; 'bird'; 'deer']",bird
842,7,"['automobile'; 'cat'; 'frog']",frog
843,0,"['frog'; 'automobile'; 'bird']",frog
844,4,"['horse'; 'ship'; 'airplane']",ship
845,3,"['truck'; 'dog'; 'automobile']",truck
846,3,"['automobile'; 'dog'; 'truck']",automobile
847,7,"['automobile'; 'frog'; 'cat']",frog
848,1,"['deer'; 'dog'; 'bird']",deer
849,2,"['automobile'; 'frog'; 'cat']",automobile
850,3,"['dog'; 'truck'; 'automobile']",truck
851,5,"['automobile'; 'cat'; 'truck']",automobile
852,5,"['cat'; 'truck'; 'automobile']",truck
853,5,"['automobile'; 'cat'; 'truck']",truck
854,6,"['truck'; 'airplane'; 'deer']",deer
855,1,"['dog'; 'bird'; 'deer']",bird
856,4,"['ship'; 'airplane'; 'horse']",airplane
857,3,"['dog'; 'truck'; 'automobile']",truck
858,7,"['cat'; 'frog'; 'automobile']",frog
859,8,"['horse'; 'frog'; 'deer']",horse
860,8,"['horse'; 'frog'; 'deer']",horse
861,3,"['truck'; 'automobile'; 'dog']",truck
862,6,"['airplane'; 'deer'; 'truck']",deer
863,6,"['deer'; 'truck'; 'airplane']",truck
864,2,"['automobile'; 'frog'; 'cat']",automobile
865,3,"['dog'; 'truck'; 'automobile']",truck
866,0,"['frog'; 'bird'; 'automobile']",frog
867,9,"['airplane'; 'dog'; 'bird']",dog
868,4,"['ship'; 'airplane'; 'horse']",airplane
869,3,"['dog'; 'truck'; 'automobile']",truck
870,8,"['horse'; 'deer'; 'frog']",horse
871,0,"['frog'; 'automobile'; 'bird']",frog
872,0,"['bird'; 'automobile'; 'frog']",automobile
873,1,"['bird'; 'deer'; 'dog']",bird
874,1,"['bird'; 'deer'; 'dog']",bird
875,5,"['cat'; 'automobile'; 'truck']",automobile
876,4,"['airplane'; 'horse'; 'ship']",airplane
877,9,"['dog'; 'bird'; 'airplane']",dog
878,3,"['dog'; 'automobile'; 'truck']",truck
879,1,"['bird'; 'dog'; 'deer']",bird
880,8,"['deer'; 'frog'; 'horse']",deer
881,9,"['dog'; 'bird'; 'airplane']",dog
882,3,"['truck'; 'dog'; 'automobile']",truck
883,9,"['dog'; 'airplane'; 'bird']",dog
884,9,"['dog'; 'bird'; 'airplane']",dog
885,2,"['frog'; 'cat'; 'automobile']",automobile
886,9,"['dog'; 'bird'; 'airplane']",dog
887,4,"['airplane'; 'ship'; 'horse']",airplane
888,8,"['frog'; 'horse'; 'deer']",frog
889,2,"['frog'; 'automobile'; 'cat']",automobile
890,9,"['bird'; 'dog'; 'airplane']",bird
891,8,"['deer'; 'frog'; 'horse']",deer
892,8,"['frog'; 'deer'; 'horse']",frog
893,1,"['bird'; 'dog'; 'deer']",bird
894,5,"['automobile'; 'cat'; 'truck']",truck
895,3,"['dog'; 'automobile'; 'truck']",automobile
896,6,"['truck'; 'airplane'; 'deer']",truck
897,8,"['horse'; 'deer'; 'frog']",horse
898,7,"['cat'; 'automobile'; 'frog']",automobile
899,6,"['deer'; 'truck'; 'airplane']",truck
900,9,"['airplane'; 'dog'; 'bird']",dog
901,8,"['horse'; 'frog'; 'deer']",horse
902,0,"['automobile'; 'frog'; 'bird']",frog
903,6,"['truck'; 'deer'; 'airplane']",truck
904,4,"['ship'; 'airplane'; 'horse']",airplane
905,0,"['bird'; 'frog'; 'automobile']",bird
906,0,"['automobile'; 'frog'; 'bird']",frog
907,2,"['frog'; 'automobile'; 'cat']",automobile
908,5,"['automobile'; 'cat'; 'truck']",truck
909,8,"['horse'; 'frog'; 'deer']",horse
910,2,"['frog'; 'automobile'; 'cat']",automobile
911,0,"['automobile'; 'frog'; 'bird']",frog
912,2,"['cat'; 'frog'; 'automobile']",automobile
913,7,"['cat'; 'frog'; 'automobile']",automobile
914,6,"['truck'; 'deer'; 'airplane']",truck
915,9,"['bird'; 'dog'; 'airplane']",bird
916,7,"['cat'; 'automobile'; 'frog']",automobile
917,1,"['dog'; 'deer'; 'bird']",dog
918,5,"['truck'; 'automobile'; 'cat']",truck
919,5,"['truck'; 'cat'; 'automobile']",truck
920,6,"['deer'; 'airplane'; 'truck']",deer
921,6,"['truck'; 'deer'; 'airplane']",truck
922,3,"['dog'; 'automobile'; 'truck']",truck
923,6,"['deer'; 'truck'; 'airplane']",truck
924,2,"['frog'; 'cat'; 'automobile']",automobile
925,4,"['horse'; 'airplane'; 'ship']",airplane
926,7,"['cat'; 'automobile'; 'frog']",automobile
927,0,"['bird'; 'frog'; 'automobile']",automobile
928,5,"['cat'; 'automobile'; 'truck']",truck
929,6,"['truck'; 'airplane'; 'deer']",truck
930,4,"['airplane'; 'ship'; 'horse']",airplane
931,6,"['truck'; 'airplane'; 'deer']",truck
932,5,"['cat'; 'automobile'; 'truck']",truck
933,2,"['frog'; 'cat'; 'automobile']",automobile
934,4,"['horse'; 'airplane'; 'ship']",airplane
935,6,"['airplane'; 'deer'; 'truck']",deer
936,1,"['bird'; 'deer'; 'dog']",bird
937,6,"['deer'; 'airplane'; 'truck']",airplane
938,0,"['frog'; 'bird'; 'automobile']",frog
939,4,"['horse'; 'airplane'; 'ship']",airplane
940,0,"['bird'; 'automobile'; 'frog']",bird
941,3,"['automobile'; 'dog'; 'truck']",automobile
942,1,"['deer'; 'bird'; 'dog']",bird
943,8,"['frog'; 'deer'; 'horse']",frog
944,5,"['cat'; 'automobile'; 'truck']",truck
945,4,"['ship'; 'horse'; 'airplane']",airplane
946,4,"['ship'; 'airplane'; 'horse']",airplane
947,1,"['bird'; 'dog'; 'deer']",bird
948,7,"['automobile'; 'cat'; 'frog']",automobile
949,3,"['dog'; 'truck'; 'automobile']",truck
950,9,"['airplane'; 'bird'; 'dog']",bird
951,4,"['ship'; 'horse'; 'airplane']",airplane
952,7,"['cat'; 'automobile'; 'frog']",automobile
953,9,"['dog'; 'bird'; 'airplane']",dog
954,7,"['automobile'; 'cat'; 'frog']",frog
955,3,"['truck'; 'dog'; 'automobile']",truck
956,7,"['frog'; 'automobile'; 'cat']",automobile
957,2,"['automobile'; 'frog'; 'cat']",frog
958,8,"['horse'; 'deer'; 'frog']",horse
959,4,"['horse'; 'ship'; 'airplane']",ship
960,6,"['truck'; 'airplane'; 'deer']",truck
961,6,"['truck'; 'airplane'; 'deer']",truck
962,1,"['bird'; 'deer'; 'dog']",bird
963,2,"['cat'; 'automobile'; 'frog']",automobile
964,9,"['bird'; 'airplane'; 'dog']",bird
965,0,"['frog'; 'bird'; 'automobile']",frog
966,4,"['horse'; 'ship'; 'airplane']",ship
967,8,"['frog'; 'deer'; 'horse']",frog
968,7,"['automobile'; 'frog'; 'cat']",frog
969,3,"['dog'; 'truck'; 'automobile']",truck
970,9,"['bird'; 'airplane'; 'dog']",bird
971,8,"['frog'; 'horse'; 'deer']",horse
972,7,"['automobile'; 'frog'; 'cat']",frog
973,7,"['cat'; 'frog'; 'automobile']",automobile
974,0,"['bird'; 'frog'; 'automobile']",bird
975,2,"['frog'; 'automobile'; 'cat']",automobile
976,4,"['ship'; 'airplane'; 'horse']",airplane
977,1,"['dog'; 'deer'; 'bird']",bird
978,1,"['deer'; 'bird'; 'dog']",bird
979,4,"['airplane'; 'horse'; 'ship']",airplane
980,1,"['bird'; 'dog'; 'deer']",bird
981,5,"['cat'; 'truck'; 'automobile']",truck
982,4,"['ship'; 'horse'; 'airplane']",airplane
983,0,"['bird'; 'frog'; 'automobile']",automobile
984,5,"['cat'; 'automobile'; 'truck']",truck
985,6,"['truck'; 'airplane'; 'deer']",deer
986,2,"['automobile'; 'frog'; 'cat']",automobile
987,8,"['deer'; 'frog'; 'horse']",deer
988,5,"['cat'; 'truck'; 'automobile']",truck
989,0,"['automobile'; 'bird'; 'frog']",bird
990,2,"['automobile'; 'cat'; 'frog']",automobile
991,1,"['dog'; 'bird'; 'deer']",bird
992,3,"['automobile'; 'truck'; 'dog']",truck
993,5,"['truck'; 'automobile'; 'cat']",truck
994,7,"['cat'; 'frog'; 'automobile']",automobile
995,3,"['automobile'; 'truck'; 'dog']",automobile
996,5,"['cat'; 'automobile'; 'truck']",truck
997,1,"['deer'; 'bird'; 'dog']",bird
998,3,"['truck'; 'automobile'; 'dog']",truck
999,5,"['automobile'; 'truck'; 'cat']",truck
1000,9,"['airplane'; 'bird'; 'dog']",bird
1001,4,"['horse'; 'airplane'; 'ship']",airplane
1002,3,"['dog'; 'automobile'; 'truck']",automobile
1003,2,"['automobile'; 'cat'; 'frog']",automobile
1004,4,"['horse'; 'ship'; 'airplane']",ship
1005,4,"['horse'; 'airplane'; 'ship']",airplane
1006,1,"['dog'; 'deer'; 'bird']",bird
1007,4,"['horse'; 'ship'; 'airplane']",ship
1008,2,"['frog'; 'automobile'; 'cat']",automobile
1009,2,"['frog'; 'cat'; 'automobile']",automobile
1010,3,"['automobile'; 'truck'; 'dog']",truck
1011,8,"['horse'; 'frog'; 'deer']",horse
1012,0,"['automobile'; 'frog'; 'bird']",frog
1013,6,"['deer'; 'truck'; 'airplane']",truck
1014,8,"['horse'; 'deer'; 'frog']",horse
1015,5,"['truck'; 'cat'; 'automobile']",truck
1016,6,"['truck'; 'deer'; 'airplane']",truck
1017,6,"['deer'; 'truck'; 'airplane']",truck
1018,4,"['horse'; 'ship'; 'airplane']",ship
1019,7,"['frog'; 'automobile'; 'cat']",frog
1020,1,"['dog'; 'deer'; 'bird']",dog
1021,1,"['dog'; 'deer'; 'bird']",dog
1022,4,"['airplane'; 'horse'; 'ship']",airplane
1023,6,"['deer'; 'truck'; 'airplane']",truck
1024,2,"['automobile'; 'cat'; 'frog']",automobile
1025,3,"['dog'; 'automobile'; 'truck']",truck
1026,9,"['bird'; 'dog'; 'airplane']",bird
