index,true_label,candidate_labels,complementary_label
273,9,"['bird'; 'ship'; 'dog'; 'frog'; 'automobile'; 'horse'; 'truck']",bird
274,9,"['ship'; 'horse'; 'frog'; 'bird'; 'truck'; 'dog'; 'automobile']",horse
275,1,"['horse'; 'frog'; 'ship'; 'automobile'; 'dog'; 'airplane'; 'truck']",horse
276,0,"['automobile'; 'airplane'; 'ship'; 'truck'; 'frog'; 'deer'; 'dog']",frog
277,5,"['bird'; 'horse'; 'automobile'; 'truck'; 'deer'; 'frog'; 'dog']",bird
278,9,"['frog'; 'ship'; 'horse'; 'dog'; 'truck'; 'bird'; 'automobile']",frog
279,0,"['deer'; 'airplane'; 'frog'; 'truck'; 'dog'; 'ship'; 'automobile']",deer
280,8,"['deer'; 'bird'; 'airplane'; 'horse'; 'automobile'; 'frog'; 'cat']",deer
281,2,"['cat'; 'truck'; 'frog'; 'airplane'; 'ship'; 'deer'; 'automobile']",truck
282,1,"['ship'; 'frog'; 'dog'; 'airplane'; 'automobile'; 'horse'; 'truck']",frog
283,2,"['cat'; 'deer'; 'frog'; 'airplane'; 'automobile'; 'truck'; 'ship']",airplane
284,0,"['ship'; 'airplane'; 'truck'; 'frog'; 'automobile'; 'dog'; 'deer']",frog
285,5,"['deer'; 'dog'; 'automobile'; 'truck'; 'horse'; 'bird'; 'frog']",automobile
286,6,"['cat'; 'airplane'; 'bird'; 'truck'; 'deer'; 'automobile'; 'horse']",truck
287,3,"['frog'; 'automobile'; 'airplane'; 'deer'; 'truck'; 'cat'; 'horse']",automobile
288,2,"['ship'; 'frog'; 'cat'; 'deer'; 'airplane'; 'automobile'; 'truck']",truck
289,7,"['frog'; 'dog'; 'truck'; 'airplane'; 'cat'; 'ship'; 'automobile']",truck
290,8,"['deer'; 'frog'; 'bird'; 'cat'; 'automobile'; 'horse'; 'airplane']",automobile
291,8,"['cat'; 'automobile'; 'deer'; 'horse'; 'frog'; 'airplane'; 'bird']",cat
292,6,"['cat'; 'automobile'; 'bird'; 'horse'; 'truck'; 'deer'; 'airplane']",truck
293,0,"['dog'; 'automobile'; 'ship'; 'deer'; 'truck'; 'frog'; 'airplane']",deer
294,7,"['ship'; 'automobile'; 'dog'; 'frog'; 'airplane'; 'truck'; 'cat']",frog
295,9,"['ship'; 'bird'; 'dog'; 'truck'; 'horse'; 'automobile'; 'frog']",bird
296,4,"['deer'; 'dog'; 'ship'; 'bird'; 'automobile'; 'horse'; 'airplane']",ship
297,5,"['automobile'; 'bird'; 'deer'; 'truck'; 'frog'; 'horse'; 'dog']",bird
298,6,"['bird'; 'deer'; 'horse'; 'truck'; 'cat'; 'airplane'; 'automobile']",truck
299,4,"['ship'; 'deer'; 'airplane'; 'horse'; 'dog'; 'bird'; 'automobile']",airplane
300,2,"['truck'; 'airplane'; 'ship'; 'deer'; 'cat'; 'automobile'; 'frog']",truck
301,1,"['truck'; 'airplane'; 'horse'; 'ship'; 'automobile'; 'dog'; 'frog']",dog
302,1,"['airplane'; 'ship'; 'dog'; 'automobile'; 'truck'; 'horse'; 'frog']",dog
303,2,"['cat'; 'deer'; 'airplane'; 'ship'; 'frog'; 'truck'; 'automobile']",truck
304,1,"['automobile'; 'horse'; 'truck'; 'ship'; 'dog'; 'frog'; 'airplane']",horse
305,5,"['frog'; 'deer'; 'truck'; 'bird'; 'dog'; 'automobile'; 'horse']",truck
306,9,"['bird'; 'horse'; 'dog'; 'truck'; 'ship'; 'automobile'; 'frog']",bird
307,9,"['horse'; 'automobile'; 'frog'; 'ship'; 'truck'; 'dog'; 'bird']",frog
308,0,"['frog'; 'airplane'; 'dog'; 'ship'; 'truck'; 'deer'; 'automobile']",frog
309,8,"['automobile'; 'deer'; 'bird'; 'cat'; 'frog'; 'horse'; 'airplane']",deer
310,4,"['deer'; 'bird'; 'horse'; 'dog'; 'airplane'; 'ship'; 'automobile']",airplane
311,1,"['frog'; 'horse'; 'automobile'; 'airplane'; 'dog'; 'ship'; 'truck']",frog
312,1,"['frog'; 'dog'; 'automobile'; 'ship'; 'airplane'; 'horse'; 'truck']",frog
313,6,"['truck'; 'bird'; 'cat'; 'horse'; 'airplane'; 'automobile'; 'deer']",truck
314,3,"['deer'; 'truck'; 'horse'; 'cat'; 'automobile'; 'frog'; 'airplane']",truck
315,3,"['airplane'; 'cat'; 'deer'; 'truck'; 'horse'; 'automobile'; 'frog']",airplane
316,9,"['ship'; 'automobile'; 'horse'; 'bird'; 'truck'; 'frog'; 'dog']",bird
317,0,"['deer'; 'airplane'; 'automobile'; 'dog'; 'frog'; 'ship'; 'truck']",deer
318,7,"['dog'; 'truck'; 'ship'; 'frog'; 'cat'; 'airplane'; 'automobile']",truck
319,9,"['dog'; 'truck'; 'ship'; 'bird'; 'horse'; 'frog'; 'automobile']",dog
320,7,"['frog'; 'truck'; 'dog'; 'airplane'; 'cat'; 'automobile'; 'ship']",truck
321,7,"['cat'; 'airplane'; 'frog'; 'automobile'; 'dog'; 'truck'; 'ship']",airplane
322,9,"['bird'; 'ship'; 'frog'; 'truck'; 'horse'; 'dog'; 'automobile']",bird
323,1,"['horse'; 'airplane'; 'ship'; 'dog'; 'frog'; 'truck'; 'automobile']",horse
324,5,"['dog'; 'truck'; 'automobile'; 'frog'; 'horse'; 'bird'; 'deer']",truck
325,1,"['ship'; 'horse'; 'frog'; 'automobile'; 'dog'; 'truck'; 'airplane']",horse
326,6,"['automobile'; 'airplane'; 'bird'; 'horse'; 'deer'; 'truck'; 'cat']",truck
327,6,"['bird'; 'cat'; 'deer'; 'automobile'; 'horse'; 'truck'; 'airplane']",truck
328,8,"['airplane'; 'bird'; 'frog'; 'horse'; 'cat'; 'deer'; 'automobile']",horse
329,7,"['cat'; 'truck'; 'airplane'; 'dog'; 'ship'; 'automobile'; 'frog']",truck
330,1,"['airplane'; 'frog'; 'horse'; 'dog'; 'ship'; 'automobile'; 'truck']",frog
331,3,"['cat'; 'automobile'; 'truck'; 'deer'; 'frog'; 'horse'; 'airplane']",truck
332,0,"['ship'; 'airplane'; 'truck'; 'deer'; 'frog'; 'dog'; 'automobile']",deer
333,3,"['cat'; 'truck'; 'airplane'; 'automobile'; 'frog'; 'deer'; 'horse']",truck
334,3,"['horse'; 'deer'; 'truck'; 'automobile'; 'cat'; 'frog'; 'airplane']",truck
335,2,"['deer'; 'frog'; 'truck'; 'airplane'; 'ship'; 'automobile'; 'cat']",truck
336,4,"['ship'; 'dog'; 'automobile'; 'horse'; 'airplane'; 'deer'; 'bird']",dog
337,5,"['deer'; 'bird'; 'dog'; 'automobile'; 'horse'; 'frog'; 'truck']",truck
338,7,"['automobile'; 'airplane'; 'frog'; 'truck'; 'ship'; 'cat'; 'dog']",frog
339,5,"['automobile'; 'deer'; 'dog'; 'truck'; 'horse'; 'bird'; 'frog']",truck
340,9,"['horse'; 'dog'; 'frog'; 'truck'; 'ship'; 'automobile'; 'bird']",horse
341,0,"['truck'; 'dog'; 'automobile'; 'frog'; 'ship'; 'airplane'; 'deer']",dog
342,3,"['frog'; 'horse'; 'automobile'; 'truck'; 'deer'; 'airplane'; 'cat']",truck
343,4,"['deer'; 'airplane'; 'automobile'; 'bird'; 'horse'; 'ship'; 'dog']",airplane
344,0,"['airplane'; 'automobile'; 'deer'; 'ship'; 'truck'; 'frog'; 'dog']",deer
345,4,"['automobile'; 'deer'; 'bird'; 'dog'; 'airplane'; 'ship'; 'horse']",airplane
346,4,"['bird'; 'airplane'; 'ship'; 'deer'; 'horse'; 'dog'; 'automobile']",airplane
347,6,"['automobile'; 'airplane'; 'cat'; 'bird'; 'truck'; 'horse'; 'deer']",truck
348,0,"['dog'; 'ship'; 'truck'; 'automobile'; 'airplane'; 'deer'; 'frog']",deer
349,0,"['automobile'; 'dog'; 'airplane'; 'frog'; 'deer'; 'ship'; 'truck']",dog
350,6,"['automobile'; 'bird'; 'cat'; 'truck'; 'deer'; 'airplane'; 'horse']",truck
351,6,"['deer'; 'airplane'; 'horse'; 'bird'; 'truck'; 'automobile'; 'cat']",airplane
352,0,"['deer'; 'truck'; 'airplane'; 'ship'; 'automobile'; 'dog'; 'frog']",deer
353,8,"['automobile'; 'cat'; 'deer'; 'frog'; 'airplane'; 'horse'; 'bird']",cat
354,1,"['horse'; 'truck'; 'dog'; 'automobile'; 'frog'; 'airplane'; 'ship']",horse
355,6,"['deer'; 'bird'; 'truck'; 'automobile'; 'horse'; 'airplane'; 'cat']",truck
356,2,"['truck'; 'ship'; 'frog'; 'airplane'; 'deer'; 'cat'; 'automobile']",truck
357,9,"['ship'; 'truck'; 'dog'; 'automobile'; 'horse'; 'frog'; 'bird']",dog
358,2,"['frog'; 'airplane'; 'truck'; 'deer'; 'cat'; 'ship'; 'automobile']",truck
359,5,"['automobile'; 'horse'; 'frog'; 'bird'; 'deer'; 'truck'; 'dog']",truck
360,9,"['horse'; 'dog'; 'bird'; 'frog'; 'truck'; 'ship'; 'automobile']",horse
361,6,"['airplane'; 'truck'; 'deer'; 'bird'; 'automobile'; 'horse'; 'cat']",truck
362,7,"['frog'; 'airplane'; 'automobile'; 'cat'; 'truck'; 'ship'; 'dog']",airplane
363,4,"['horse'; 'ship'; 'deer'; 'dog'; 'automobile'; 'airplane'; 'bird']",ship
364,1,"['airplane'; 'frog'; 'horse'; 'automobile'; 'truck'; 'ship'; 'dog']",frog
365,8,"['bird'; 'airplane'; 'automobile'; 'cat'; 'frog'; 'horse'; 'deer']",airplane
366,7,"['airplane'; 'automobile'; 'frog'; 'dog'; 'truck'; 'ship'; 'cat']",frog
367,3,"['cat'; 'truck'; 'horse'; 'deer'; 'airplane'; 'automobile'; 'frog']",truck
368,6,"['cat'; 'truck'; 'airplane'; 'bird'; 'automobile'; 'deer'; 'horse']",truck
369,9,"['ship'; 'truck'; 'bird'; 'horse'; 'dog'; 'frog'; 'automobile']",bird
370,3,"['horse'; 'automobile'; 'cat'; 'deer'; 'truck'; 'airplane'; 'frog']",horse
371,0,"['airplane'; 'dog'; 'frog'; 'truck'; 'deer'; 'ship'; 'automobile']",dog
372,4,"['airplane'; 'dog'; 'automobile'; 'deer'; 'bird'; 'horse'; 'ship']",airplane
373,0,"['automobile'; 'frog'; 'truck'; 'airplane'; 'dog'; 'deer'; 'ship']",frog
374,5,"['automobile'; 'deer'; 'frog'; 'bird'; 'dog'; 'truck'; 'horse']",truck
375,1,"['airplane'; 'dog'; 'automobile'; 'ship'; 'frog'; 'horse'; 'truck']",dog
376,0,"['ship'; 'dog'; 'automobile'; 'frog'; 'deer'; 'truck'; 'airplane']",dog
377,3,"['deer'; 'airplane'; 'frog'; 'horse'; 'automobile'; 'cat'; 'truck']",airplane
378,4,"['airplane'; 'bird'; 'ship'; 'horse'; 'automobile'; 'dog'; 'deer']",airplane
379,8,"['frog'; 'automobile'; 'horse'; 'bird'; 'deer'; 'airplane'; 'cat']",frog
380,5,"['horse'; 'automobile'; 'bird'; 'truck'; 'frog'; 'deer'; 'dog']",horse
381,4,"['ship'; 'deer'; 'horse'; 'airplane'; 'bird'; 'automobile'; 'dog']",airplane
382,7,"['cat'; 'truck'; 'ship'; 'automobile'; 'dog'; 'airplane'; 'frog']",truck
383,2,"['airplane'; 'truck'; 'ship'; 'cat'; 'frog'; 'automobile'; 'deer']",truck
384,3,"['truck'; 'airplane'; 'frog'; 'horse'; 'cat'; 'deer'; 'automobile']",truck
385,9,"['dog'; 'ship'; 'frog'; 'automobile'; 'truck'; 'bird'; 'horse']",dog
386,7,"['dog'; 'automobile'; 'airplane'; 'truck'; 'frog'; 'ship'; 'cat']",dog
387,6,"['horse'; 'automobile'; 'bird'; 'deer'; 'truck'; 'cat'; 'airplane']",truck
388,7,"['airplane'; 'ship'; 'automobile'; 'dog'; 'cat'; 'frog'; 'truck']",truck
389,1,"['frog'; 'horse'; 'ship'; 'truck'; 'airplane'; 'dog'; 'automobile']",frog
390,4,"['bird'; 'dog'; 'automobile'; 'airplane'; 'ship'; 'horse'; 'deer']",dog
391,7,"['frog'; 'airplane'; 'dog'; 'truck'; 'automobile'; 'ship'; 'cat']",airplane
392,0,"['ship'; 'deer'; 'frog'; 'airplane'; 'automobile'; 'dog'; 'truck']",deer
393,1,"['horse'; 'dog'; 'frog'; 'automobile'; 'truck'; 'airplane'; 'ship']",horse
394,7,"['ship'; 'dog'; 'frog'; 'automobile'; 'airplane'; 'truck'; 'cat']",dog
395,3,"['frog'; 'cat'; 'automobile'; 'deer'; 'airplane'; 'horse'; 'truck']",truck
396,1,"['automobile'; 'horse'; 'ship'; 'airplane'; 'truck'; 'frog'; 'dog']",frog
397,8,"['frog'; 'bird'; 'horse'; 'airplane'; 'cat'; 'deer'; 'automobile']",frog
398,4,"['airplane'; 'ship'; 'dog'; 'bird'; 'horse'; 'automobile'; 'deer']",airplane
399,4,"['deer'; 'automobile'; 'airplane'; 'bird'; 'dog'; 'horse'; 'ship']",automobile
400,2,"['airplane'; 'ship'; 'frog'; 'automobile'; 'deer'; 'cat'; 'truck']",ship
401,0,"['airplane'; 'deer'; 'dog'; 'truck'; 'automobile'; 'frog'; 'ship']",deer
402,2,"['frog'; 'ship'; 'cat'; 'automobile'; 'truck'; 'deer'; 'airplane']",ship
403,2,"['frog'; 'deer'; 'ship'; 'automobile'; 'airplane'; 'cat'; 'truck']",ship
404,0,"['deer'; 'dog'; 'airplane'; 'ship'; 'automobile'; 'frog'; 'truck']",deer
405,0,"['dog'; 'deer'; 'airplane'; 'automobile'; 'ship'; 'truck'; 'frog']",deer
406,9,"['frog'; 'ship'; 'bird'; 'dog'; 'automobile'; 'horse'; 'truck']",frog
407,0,"['truck'; 'dog'; 'automobile'; 'frog'; 'airplane'; 'deer'; 'ship']",dog
408,9,"['dog'; 'ship'; 'frog'; 'truck'; 'horse'; 'automobile'; 'bird']",dog
409,6,"['automobile'; 'deer'; 'airplane'; 'horse'; 'truck'; 'cat'; 'bird']",deer
410,8,"['automobile'; 'cat'; 'airplane'; 'frog'; 'deer'; 'bird'; 'horse']",cat
411,2,"['cat'; 'truck'; 'frog'; 'deer'; 'automobile'; 'airplane'; 'ship']",truck
412,7,"['airplane'; 'frog'; 'cat'; 'automobile'; 'dog'; 'ship'; 'truck']",frog
413,7,"['airplane'; 'truck'; 'frog'; 'automobile'; 'cat'; 'ship'; 'dog']",frog
414,4,"['dog'; 'airplane'; 'deer'; 'ship'; 'bird'; 'horse'; 'automobile']",airplane
415,0,"['deer'; 'automobile'; 'ship'; 'dog'; 'airplane'; 'frog'; 'truck']",deer
416,3,"['truck'; 'horse'; 'cat'; 'automobile'; 'frog'; 'airplane'; 'deer']",truck
417,0,"['truck'; 'airplane'; 'dog'; 'deer'; 'automobile'; 'frog'; 'ship']",dog
418,8,"['horse'; 'automobile'; 'frog'; 'bird'; 'cat'; 'deer'; 'airplane']",horse
419,9,"['frog'; 'truck'; 'dog'; 'automobile'; 'bird'; 'horse'; 'ship']",frog
420,4,"['deer'; 'dog'; 'horse'; 'ship'; 'automobile'; 'bird'; 'airplane']",ship
421,2,"['deer'; 'ship'; 'truck'; 'frog'; 'airplane'; 'automobile'; 'cat']",ship
422,7,"['truck'; 'airplane'; 'ship'; 'cat'; 'dog'; 'frog'; 'automobile']",truck
423,2,"['deer'; 'cat'; 'frog'; 'automobile'; 'ship'; 'airplane'; 'truck']",truck
424,5,"['automobile'; 'dog'; 'frog'; 'deer'; 'truck'; 'horse'; 'bird']",frog
425,2,"['cat'; 'frog'; 'ship'; 'automobile'; 'truck'; 'airplane'; 'deer']",ship
426,5,"['horse'; 'bird'; 'automobile'; 'frog'; 'deer'; 'truck'; 'dog']",truck
427,1,"['ship'; 'frog'; 'airplane'; 'truck'; 'dog'; 'automobile'; 'horse']",frog
428,9,"['truck'; 'bird'; 'frog'; 'automobile'; 'dog'; 'ship'; 'horse']",bird
429,4,"['airplane'; 'ship'; 'bird'; 'automobile'; 'deer'; 'horse'; 'dog']",airplane
430,8,"['deer'; 'bird'; 'airplane'; 'frog'; 'cat'; 'horse'; 'automobile']",deer
431,5,"['bird'; 'frog'; 'dog'; 'horse'; 'deer'; 'automobile'; 'truck']",bird
432,1,"['horse'; 'dog'; 'truck'; 'automobile'; 'frog'; 'airplane'; 'ship']",horse
433,7,"['automobile'; 'dog'; 'truck'; 'frog'; 'ship'; 'airplane'; 'cat']",truck
434,4,"['dog'; 'ship'; 'airplane'; 'automobile'; 'deer'; 'bird'; 'horse']",ship
435,4,"['automobile'; 'dog'; 'deer'; 'horse'; 'airplane'; 'bird'; 'ship']",automobile
436,0,"['dog'; 'deer'; 'ship'; 'automobile'; 'frog'; 'truck'; 'airplane']",deer
437,6,"['deer'; 'bird'; 'automobile'; 'truck'; 'cat'; 'airplane'; 'horse']",truck
438,9,"['horse'; 'automobile'; 'ship'; 'frog'; 'bird'; 'dog'; 'truck']",frog
439,0,"['truck'; 'airplane'; 'frog'; 'deer'; 'ship'; 'dog'; 'automobile']",frog
440,7,"['truck'; 'airplane'; 'ship'; 'dog'; 'frog'; 'cat'; 'automobile']",truck
441,8,"['deer'; 'frog'; 'horse'; 'automobile'; 'bird'; 'airplane'; 'cat']",deer
442,8,"['airplane'; 'horse'; 'cat'; 'automobile'; 'frog'; 'bird'; 'deer']",horse
443,9,"['ship'; 'frog'; 'truck'; 'horse'; 'bird'; 'automobile'; 'dog']",frog
444,9,"['truck'; 'dog'; 'ship'; 'frog'; 'bird'; 'horse'; 'automobile']",dog
445,3,"['automobile'; 'horse'; 'truck'; 'airplane'; 'cat'; 'deer'; 'frog']",automobile
446,3,"['frog'; 'deer'; 'automobile'; 'cat'; 'horse'; 'airplane'; 'truck']",truck
447,4,"['airplane'; 'ship'; 'horse'; 'automobile'; 'bird'; 'dog'; 'deer']",airplane
448,0,"['deer'; 'automobile'; 'ship'; 'airplane'; 'truck'; 'frog'; 'dog']",deer
449,4,"['deer'; 'horse'; 'dog'; 'airplane'; 'automobile'; 'ship'; 'bird']",airplane
450,5,"['truck'; 'deer'; 'dog'; 'automobile'; 'bird'; 'frog'; 'horse']",truck
451,6,"['truck'; 'bird'; 'cat'; 'airplane'; 'horse'; 'automobile'; 'deer']",truck
452,6,"['horse'; 'deer'; 'airplane'; 'cat'; 'bird'; 'truck'; 'automobile']",truck
453,0,"['deer'; 'frog'; 'dog'; 'ship'; 'truck'; 'airplane'; 'automobile']",deer
454,1,"['horse'; 'airplane'; 'truck'; 'automobile'; 'dog'; 'ship'; 'frog']",horse
455,0,"['frog'; 'ship'; 'airplane'; 'dog'; 'truck'; 'deer'; 'automobile']",frog
456,8,"['cat'; 'automobile'; 'horse'; 'airplane'; 'deer'; 'frog'; 'bird']",horse
457,0,"['ship'; 'airplane'; 'deer'; 'frog'; 'automobile'; 'dog'; 'truck']",deer
458,4,"['horse'; 'automobile'; 'deer'; 'airplane'; 'ship'; 'bird'; 'dog']",automobile
459,8,"['deer'; 'frog'; 'automobile'; 'airplane'; 'horse'; 'cat'; 'bird']",deer
460,8,"['automobile'; 'cat'; 'airplane'; 'bird'; 'horse'; 'frog'; 'deer']",cat
461,1,"['ship'; 'horse'; 'automobile'; 'dog'; 'airplane'; 'frog'; 'truck']",horse
462,5,"['horse'; 'bird'; 'deer'; 'truck'; 'frog'; 'automobile'; 'dog']",truck
463,2,"['cat'; 'ship'; 'frog'; 'truck'; 'airplane'; 'automobile'; 'deer']",ship
464,6,"['horse'; 'cat'; 'airplane'; 'deer'; 'truck'; 'bird'; 'automobile']",horse
465,8,"['horse'; 'airplane'; 'cat'; 'bird'; 'automobile'; 'frog'; 'deer']",horse
466,1,"['automobile'; 'frog'; 'horse'; 'ship'; 'truck'; 'airplane'; 'dog']",frog
467,0,"['truck'; 'airplane'; 'deer'; 'dog'; 'automobile'; 'ship'; 'frog']",deer
468,0,"['automobile'; 'deer'; 'dog'; 'airplane'; 'frog'; 'truck'; 'ship']",deer
469,7,"['dog'; 'frog'; 'ship'; 'cat'; 'automobile'; 'truck'; 'airplane']",ship
470,7,"['dog'; 'truck'; 'cat'; 'automobile'; 'airplane'; 'frog'; 'ship']",truck
471,5,"['frog'; 'dog'; 'automobile'; 'horse'; 'truck'; 'bird'; 'deer']",automobile
472,9,"['frog'; 'truck'; 'bird'; 'automobile'; 'ship'; 'dog'; 'horse']",frog
473,6,"['deer'; 'bird'; 'automobile'; 'airplane'; 'cat'; 'horse'; 'truck']",truck
474,2,"['ship'; 'automobile'; 'airplane'; 'frog'; 'truck'; 'cat'; 'deer']",frog
475,8,"['horse'; 'bird'; 'cat'; 'airplane'; 'deer'; 'automobile'; 'frog']",horse
476,3,"['truck'; 'cat'; 'horse'; 'automobile'; 'airplane'; 'frog'; 'deer']",truck
477,4,"['bird'; 'dog'; 'horse'; 'ship'; 'automobile'; 'deer'; 'airplane']",ship
478,7,"['dog'; 'cat'; 'frog'; 'truck'; 'ship'; 'airplane'; 'automobile']",truck
479,3,"['horse'; 'cat'; 'frog'; 'truck'; 'airplane'; 'automobile'; 'deer']",truck
480,9,"['ship'; 'frog'; 'dog'; 'truck'; 'horse'; 'automobile'; 'bird']",frog
481,0,"['automobile'; 'deer'; 'airplane'; 'dog'; 'frog'; 'ship'; 'truck']",deer
482,1,"['airplane'; 'dog'; 'horse'; 'ship'; 'truck'; 'automobile'; 'frog']",dog
483,2,"['truck'; 'ship'; 'automobile'; 'cat'; 'airplane'; 'frog'; 'deer']",truck
484,4,"['horse'; 'automobile'; 'deer'; 'airplane'; 'ship'; 'dog'; 'bird']",automobile
485,8,"['automobile'; 'deer'; 'airplane'; 'frog'; 'bird'; 'horse'; 'cat']",deer
486,1,"['frog'; 'airplane'; 'horse'; 'dog'; 'truck'; 'automobile'; 'ship']",frog
487,8,"['airplane'; 'frog'; 'bird'; 'cat'; 'deer'; 'horse'; 'automobile']",frog
488,6,"['truck'; 'airplane'; 'automobile'; 'cat'; 'deer'; 'horse'; 'bird']",truck
489,4,"['ship'; 'dog'; 'deer'; 'airplane'; 'horse'; 'bird'; 'automobile']",airplane
490,4,"['bird'; 'ship'; 'deer'; 'dog'; 'horse'; 'automobile'; 'airplane']",ship
491,5,"['bird'; 'horse'; 'deer'; 'frog'; 'truck'; 'dog'; 'automobile']",truck
492,7,"['airplane'; 'cat'; 'dog'; 'ship'; 'frog'; 'truck'; 'automobile']",frog
493,1,"['ship'; 'dog'; 'horse'; 'frog'; 'truck'; 'automobile'; 'airplane']",dog
494,3,"['automobile'; 'frog'; 'truck'; 'horse'; 'deer'; 'cat'; 'airplane']",frog
495,9,"['bird'; 'frog'; 'horse'; 'ship'; 'truck'; 'automobile'; 'dog']",bird
496,8,"['frog'; 'bird'; 'cat'; 'automobile'; 'deer'; 'airplane'; 'horse']",frog
497,0,"['ship'; 'deer'; 'dog'; 'frog'; 'airplane'; 'automobile'; 'truck']",deer
498,1,"['ship'; 'dog'; 'frog'; 'horse'; 'airplane'; 'automobile'; 'truck']",dog
499,7,"['automobile'; 'frog'; 'dog'; 'airplane'; 'truck'; 'cat'; 'ship']",frog
500,5,"['automobile'; 'deer'; 'frog'; 'horse'; 'bird'; 'truck'; 'dog']",truck
501,8,"['bird'; 'automobile'; 'horse'; 'airplane'; 'frog'; 'deer'; 'cat']",horse
502,2,"['cat'; 'airplane'; 'automobile'; 'frog'; 'truck'; 'deer'; 'ship']",airplane
503,8,"['cat'; 'airplane'; 'deer'; 'bird'; 'automobile'; 'horse'; 'frog']",deer
504,0,"['deer'; 'truck'; 'automobile'; 'ship'; 'dog'; 'frog'; 'airplane']",deer
505,4,"['bird'; 'horse'; 'ship'; 'airplane'; 'dog'; 'automobile'; 'deer']",ship
506,1,"['dog'; 'airplane'; 'frog'; 'ship'; 'horse'; 'truck'; 'automobile']",dog
507,8,"['frog'; 'airplane'; 'bird'; 'horse'; 'deer'; 'automobile'; 'cat']",frog
508,9,"['frog'; 'truck'; 'horse'; 'dog'; 'bird'; 'automobile'; 'ship']",frog
509,8,"['automobile'; 'cat'; 'frog'; 'deer'; 'bird'; 'airplane'; 'horse']",cat
510,2,"['cat'; 'deer'; 'airplane'; 'frog'; 'ship'; 'automobile'; 'truck']",airplane
511,9,"['horse'; 'ship'; 'frog'; 'dog'; 'automobile'; 'truck'; 'bird']",horse
512,9,"['automobile'; 'frog'; 'truck'; 'bird'; 'ship'; 'horse'; 'dog']",frog
513,2,"['truck'; 'cat'; 'frog'; 'ship'; 'automobile'; 'airplane'; 'deer']",truck
514,7,"['automobile'; 'ship'; 'truck'; 'frog'; 'cat'; 'airplane'; 'dog']",frog
515,5,"['horse'; 'dog'; 'truck'; 'deer'; 'bird'; 'frog'; 'automobile']",truck
516,7,"['truck'; 'frog'; 'airplane'; 'cat'; 'ship'; 'automobile'; 'dog']",frog
517,3,"['truck'; 'deer'; 'frog'; 'cat'; 'airplane'; 'horse'; 'automobile']",truck
518,8,"['airplane'; 'deer'; 'horse'; 'automobile'; 'bird'; 'frog'; 'cat']",deer
519,8,"['horse'; 'deer'; 'bird'; 'airplane'; 'automobile'; 'frog'; 'cat']",horse
520,4,"['ship'; 'dog'; 'bird'; 'horse'; 'airplane'; 'deer'; 'automobile']",airplane
521,4,"['dog'; 'ship'; 'airplane'; 'bird'; 'deer'; 'automobile'; 'horse']",ship
522,2,"['frog'; 'ship'; 'truck'; 'airplane'; 'cat'; 'automobile'; 'deer']",ship
523,7,"['cat'; 'ship'; 'truck'; 'airplane'; 'automobile'; 'frog'; 'dog']",ship
524,1,"['automobile'; 'airplane'; 'horse'; 'truck'; 'dog'; 'frog'; 'ship']",horse
525,6,"['cat'; 'airplane'; 'bird'; 'truck'; 'deer'; 'automobile'; 'horse']",airplane
526,4,"['ship'; 'deer'; 'horse'; 'airplane'; 'bird'; 'dog'; 'automobile']",airplane
527,0,"['dog'; 'ship'; 'truck'; 'deer'; 'frog'; 'automobile'; 'airplane']",dog
528,4,"['dog'; 'airplane'; 'ship'; 'deer'; 'horse'; 'bird'; 'automobile']",airplane
529,6,"['cat'; 'truck'; 'horse'; 'automobile'; 'bird'; 'deer'; 'airplane']",truck
530,9,"['horse'; 'dog'; 'ship'; 'bird'; 'automobile'; 'truck'; 'frog']",horse
531,7,"['dog'; 'automobile'; 'truck'; 'airplane'; 'frog'; 'ship'; 'cat']",truck
532,6,"['cat'; 'deer'; 'automobile'; 'bird'; 'horse'; 'airplane'; 'truck']",truck
533,2,"['cat'; 'airplane'; 'ship'; 'truck'; 'automobile'; 'deer'; 'frog']",airplane
534,5,"['horse'; 'truck'; 'deer'; 'automobile'; 'dog'; 'bird'; 'frog']",truck
535,5,"['deer'; 'bird'; 'horse'; 'truck'; 'automobile'; 'dog'; 'frog']",truck
536,1,"['automobile'; 'truck'; 'ship'; 'dog'; 'frog'; 'horse'; 'airplane']",dog
537,7,"['dog'; 'airplane'; 'cat'; 'truck'; 'automobile'; 'ship'; 'frog']",airplane
538,2,"['truck'; 'automobile'; 'airplane'; 'deer'; 'ship'; 'frog'; 'cat']",truck
539,2,"['automobile'; 'deer'; 'airplane'; 'cat'; 'ship'; 'truck'; 'frog']",deer
540,2,"['cat'; 'ship'; 'airplane'; 'frog'; 'truck'; 'automobile'; 'deer']",ship
541,9,"['bird'; 'automobile'; 'dog'; 'frog'; 'horse'; 'truck'; 'ship']",bird
542,5,"['automobile'; 'horse'; 'deer'; 'truck'; 'bird'; 'frog'; 'dog']",automobile
543,4,"['deer'; 'bird'; 'dog'; 'horse'; 'ship'; 'automobile'; 'airplane']",ship
544,2,"['frog'; 'ship'; 'deer'; 'airplane'; 'cat'; 'truck'; 'automobile']",ship
545,7,"['truck'; 'dog'; 'automobile'; 'ship'; 'frog'; 'cat'; 'airplane']",truck
546,8,"['automobile'; 'bird'; 'frog'; 'airplane'; 'cat'; 'deer'; 'horse']",bird
