index,true_label,candidate_labels,complementary_label
704,8,"['truck'; 'cat']",cat
705,4,"['horse'; 'airplane']",airplane
706,9,"['ship'; 'frog']",frog
707,8,"['truck'; 'cat']",truck
708,0,"['automobile'; 'bird']",automobile
709,2,"['deer'; 'cat']",deer
710,6,"['truck'; 'cat']",truck
711,4,"['horse'; 'airplane']",airplane
712,4,"['horse'; 'airplane']",airplane
713,0,"['bird'; 'automobile']",bird
714,1,"['dog'; 'deer']",dog
715,8,"['truck'; 'cat']",cat
716,8,"['truck'; 'cat']",truck
717,3,"['automobile'; 'truck']",truck
718,6,"['cat'; 'truck']",truck
719,9,"['ship'; 'frog']",frog
720,6,"['cat'; 'truck']",truck
721,6,"['cat'; 'truck']",truck
722,7,"['airplane'; 'truck']",airplane
723,8,"['truck'; 'cat']",cat
724,2,"['deer'; 'cat']",deer
725,4,"['airplane'; 'horse']",airplane
726,5,"['airplane'; 'automobile']",airplane
727,7,"['airplane'; 'truck']",airplane
728,6,"['cat'; 'truck']",truck
729,5,"['automobile'; 'airplane']",automobile
730,3,"['truck'; 'automobile']",truck
731,0,"['bird'; 'automobile']",automobile
732,5,"['airplane'; 'automobile']",airplane
733,0,"['automobile'; 'bird']",automobile
734,5,"['airplane'; 'automobile']",airplane
735,0,"['automobile'; 'bird']",automobile
736,8,"['truck'; 'cat']",cat
737,2,"['cat'; 'deer']",deer
738,6,"['truck'; 'cat']",truck
739,7,"['truck'; 'airplane']",truck
740,3,"['automobile'; 'truck']",truck
741,8,"['truck'; 'cat']",truck
742,2,"['deer'; 'cat']",deer
743,1,"['dog'; 'deer']",dog
744,7,"['airplane'; 'truck']",truck
745,6,"['truck'; 'cat']",truck
746,7,"['truck'; 'airplane']",truck
747,1,"['deer'; 'dog']",deer
748,0,"['automobile'; 'bird']",automobile
749,9,"['frog'; 'ship']",frog
750,5,"['automobile'; 'airplane']",automobile
751,5,"['airplane'; 'automobile']",airplane
752,0,"['bird'; 'automobile']",bird
753,1,"['deer'; 'dog']",deer
754,7,"['truck'; 'airplane']",truck
755,6,"['cat'; 'truck']",truck
756,9,"['ship'; 'frog']",frog
757,0,"['automobile'; 'bird']",automobile
758,4,"['airplane'; 'horse']",airplane
759,7,"['airplane'; 'truck']",airplane
760,7,"['truck'; 'airplane']",truck
761,1,"['dog'; 'deer']",dog
762,5,"['automobile'; 'airplane']",automobile
763,9,"['frog'; 'ship']",frog
764,4,"['airplane'; 'horse']",airplane
765,0,"['bird'; 'automobile']",automobile
766,8,"['truck'; 'cat']",cat
767,5,"['airplane'; 'automobile']",airplane
768,9,"['ship'; 'frog']",frog
769,9,"['frog'; 'ship']",frog
770,6,"['truck'; 'cat']",truck
771,7,"['airplane'; 'truck']",truck
772,1,"['deer'; 'dog']",deer
773,8,"['truck'; 'cat']",truck
774,3,"['automobile'; 'truck']",truck
775,2,"['cat'; 'deer']",deer
776,3,"['automobile'; 'truck']",truck
777,8,"['truck'; 'cat']",cat
778,2,"['cat'; 'deer']",deer
779,2,"['cat'; 'deer']",deer
780,4,"['airplane'; 'horse']",airplane
781,6,"['cat'; 'truck']",cat
782,0,"['bird'; 'automobile']",bird
783,0,"['bird'; 'automobile']",bird
784,5,"['airplane'; 'automobile']",airplane
785,3,"['automobile'; 'truck']",truck
786,8,"['cat'; 'truck']",cat
787,2,"['deer'; 'cat']",deer
788,3,"['truck'; 'automobile']",truck
789,7,"['truck'; 'airplane']",truck
790,2,"['deer'; 'cat']",deer
791,9,"['frog'; 'ship']",frog
792,3,"['automobile'; 'truck']",truck
793,8,"['truck'; 'cat']",truck
794,7,"['truck'; 'airplane']",truck
795,8,"['truck'; 'cat']",truck
796,2,"['cat'; 'deer']",deer
797,7,"['truck'; 'airplane']",truck
798,9,"['ship'; 'frog']",frog
799,0,"['bird'; 'automobile']",automobile
800,2,"['deer'; 'cat']",deer
801,3,"['truck'; 'automobile']",truck
802,2,"['deer'; 'cat']",deer
803,2,"['cat'; 'deer']",cat
804,2,"['deer'; 'cat']",deer
805,3,"['automobile'; 'truck']",truck
806,3,"['truck'; 'automobile']",truck
807,6,"['cat'; 'truck']",truck
808,2,"['deer'; 'cat']",deer
809,3,"['automobile'; 'truck']",truck
810,2,"['deer'; 'cat']",cat
811,8,"['truck'; 'cat']",truck
812,0,"['automobile'; 'bird']",bird
813,5,"['airplane'; 'automobile']",airplane
814,5,"['automobile'; 'airplane']",automobile
815,1,"['dog'; 'deer']",dog
816,4,"['horse'; 'airplane']",airplane
817,5,"['airplane'; 'automobile']",airplane
818,6,"['truck'; 'cat']",truck
819,6,"['truck'; 'cat']",truck
820,2,"['cat'; 'deer']",deer
821,7,"['airplane'; 'truck']",airplane
822,0,"['bird'; 'automobile']",bird
823,1,"['dog'; 'deer']",dog
824,7,"['airplane'; 'truck']",airplane
825,7,"['airplane'; 'truck']",truck
826,8,"['cat'; 'truck']",cat
827,2,"['cat'; 'deer']",deer
828,9,"['ship'; 'frog']",frog
829,2,"['deer'; 'cat']",deer
830,2,"['deer'; 'cat']",deer
831,4,"['airplane'; 'horse']",airplane
832,2,"['cat'; 'deer']",cat
833,1,"['deer'; 'dog']",deer
834,1,"['deer'; 'dog']",deer
835,1,"['dog'; 'deer']",dog
836,6,"['truck'; 'cat']",truck
837,6,"['cat'; 'truck']",truck
838,6,"['cat'; 'truck']",truck
839,5,"['automobile'; 'airplane']",automobile
840,1,"['dog'; 'deer']",dog
841,1,"['dog'; 'deer']",dog
842,7,"['airplane'; 'truck']",truck
843,0,"['automobile'; 'bird']",bird
844,4,"['airplane'; 'horse']",airplane
845,3,"['automobile'; 'truck']",truck
846,3,"['automobile'; 'truck']",truck
847,7,"['truck'; 'airplane']",truck
848,1,"['dog'; 'deer']",dog
849,2,"['deer'; 'cat']",deer
850,3,"['automobile'; 'truck']",truck
851,5,"['airplane'; 'automobile']",airplane
852,5,"['airplane'; 'automobile']",airplane
853,5,"['automobile'; 'airplane']",airplane
854,6,"['cat'; 'truck']",truck
855,1,"['dog'; 'deer']",dog
856,4,"['horse'; 'airplane']",airplane
857,3,"['truck'; 'automobile']",truck
858,7,"['airplane'; 'truck']",airplane
859,8,"['truck'; 'cat']",truck
860,8,"['truck'; 'cat']",truck
861,3,"['truck'; 'automobile']",truck
862,6,"['truck'; 'cat']",truck
863,6,"['cat'; 'truck']",truck
864,2,"['cat'; 'deer']",cat
865,3,"['truck'; 'automobile']",truck
866,0,"['automobile'; 'bird']",bird
867,9,"['frog'; 'ship']",frog
868,4,"['horse'; 'airplane']",airplane
869,3,"['truck'; 'automobile']",truck
870,8,"['cat'; 'truck']",cat
871,0,"['automobile'; 'bird']",automobile
872,0,"['automobile'; 'bird']",automobile
873,1,"['dog'; 'deer']",dog
874,1,"['dog'; 'deer']",dog
875,5,"['airplane'; 'automobile']",airplane
876,4,"['horse'; 'airplane']",airplane
877,9,"['ship'; 'frog']",frog
878,3,"['truck'; 'automobile']",truck
879,1,"['deer'; 'dog']",deer
880,8,"['truck'; 'cat']",truck
881,9,"['ship'; 'frog']",frog
882,3,"['truck'; 'automobile']",truck
883,9,"['ship'; 'frog']",frog
884,9,"['ship'; 'frog']",frog
885,2,"['deer'; 'cat']",deer
886,9,"['ship'; 'frog']",frog
887,4,"['airplane'; 'horse']",airplane
888,8,"['cat'; 'truck']",truck
889,2,"['cat'; 'deer']",deer
890,9,"['frog'; 'ship']",frog
891,8,"['truck'; 'cat']",truck
892,8,"['truck'; 'cat']",cat
893,1,"['deer'; 'dog']",deer
894,5,"['airplane'; 'automobile']",airplane
895,3,"['automobile'; 'truck']",truck
896,6,"['truck'; 'cat']",truck
897,8,"['truck'; 'cat']",cat
898,7,"['truck'; 'airplane']",truck
899,6,"['truck'; 'cat']",truck
900,9,"['frog'; 'ship']",frog
901,8,"['truck'; 'cat']",truck
902,0,"['automobile'; 'bird']",automobile
903,6,"['truck'; 'cat']",truck
904,4,"['horse'; 'airplane']",airplane
905,0,"['automobile'; 'bird']",bird
906,0,"['bird'; 'automobile']",bird
907,2,"['cat'; 'deer']",cat
908,5,"['automobile'; 'airplane']",automobile
909,8,"['cat'; 'truck']",truck
910,2,"['cat'; 'deer']",deer
911,0,"['automobile'; 'bird']",automobile
912,2,"['deer'; 'cat']",deer
913,7,"['airplane'; 'truck']",truck
914,6,"['truck'; 'cat']",truck
915,9,"['frog'; 'ship']",frog
916,7,"['truck'; 'airplane']",truck
917,1,"['deer'; 'dog']",deer
918,5,"['airplane'; 'automobile']",airplane
919,5,"['automobile'; 'airplane']",automobile
920,6,"['cat'; 'truck']",truck
921,6,"['cat'; 'truck']",truck
922,3,"['automobile'; 'truck']",truck
923,6,"['cat'; 'truck']",truck
924,2,"['deer'; 'cat']",deer
925,4,"['horse'; 'airplane']",airplane
926,7,"['airplane'; 'truck']",truck
927,0,"['automobile'; 'bird']",automobile
928,5,"['automobile'; 'airplane']",automobile
929,6,"['truck'; 'cat']",truck
930,4,"['horse'; 'airplane']",airplane
931,6,"['cat'; 'truck']",truck
932,5,"['airplane'; 'automobile']",airplane
933,2,"['cat'; 'deer']",cat
934,4,"['horse'; 'airplane']",airplane
935,6,"['truck'; 'cat']",truck
936,1,"['dog'; 'deer']",dog
937,6,"['cat'; 'truck']",truck
938,0,"['automobile'; 'bird']",bird
939,4,"['horse'; 'airplane']",airplane
940,0,"['automobile'; 'bird']",automobile
941,3,"['truck'; 'automobile']",truck
942,1,"['dog'; 'deer']",dog
943,8,"['cat'; 'truck']",cat
944,5,"['airplane'; 'automobile']",airplane
945,4,"['airplane'; 'horse']",airplane
946,4,"['airplane'; 'horse']",airplane
947,1,"['dog'; 'deer']",dog
948,7,"['truck'; 'airplane']",truck
949,3,"['automobile'; 'truck']",automobile
950,9,"['ship'; 'frog']",frog
951,4,"['airplane'; 'horse']",airplane
952,7,"['truck'; 'airplane']",truck
953,9,"['ship'; 'frog']",frog
954,7,"['airplane'; 'truck']",airplane
955,3,"['automobile'; 'truck']",truck
956,7,"['airplane'; 'truck']",airplane
957,2,"['deer'; 'cat']",deer
958,8,"['truck'; 'cat']",truck
959,4,"['horse'; 'airplane']",airplane
960,6,"['cat'; 'truck']",truck
961,6,"['truck'; 'cat']",truck
962,1,"['deer'; 'dog']",deer
963,2,"['cat'; 'deer']",deer
964,9,"['frog'; 'ship']",frog
965,0,"['bird'; 'automobile']",bird
966,4,"['horse'; 'airplane']",airplane
967,8,"['cat'; 'truck']",cat
968,7,"['truck'; 'airplane']",truck
969,3,"['truck'; 'automobile']",truck
970,9,"['frog'; 'ship']",ship
971,8,"['cat'; 'truck']",truck
972,7,"['airplane'; 'truck']",airplane
973,7,"['airplane'; 'truck']",truck
974,0,"['bird'; 'automobile']",bird
975,2,"['deer'; 'cat']",deer
976,4,"['horse'; 'airplane']",airplane
977,1,"['dog'; 'deer']",dog
978,1,"['dog'; 'deer']",dog
979,4,"['airplane'; 'horse']",airplane
980,1,"['dog'; 'deer']",dog
981,5,"['automobile'; 'airplane']",automobile
982,4,"['horse'; 'airplane']",airplane
983,0,"['automobile'; 'bird']",automobile
984,5,"['airplane'; 'automobile']",airplane
985,6,"['cat'; 'truck']",cat
986,2,"['cat'; 'deer']",deer
987,8,"['truck'; 'cat']",cat
988,5,"['airplane'; 'automobile']",airplane
989,0,"['automobile'; 'bird']",bird
990,2,"['cat'; 'deer']",deer
991,1,"['deer'; 'dog']",deer
992,3,"['truck'; 'automobile']",truck
993,5,"['airplane'; 'automobile']",airplane
994,7,"['airplane'; 'truck']",truck
995,3,"['automobile'; 'truck']",truck
996,5,"['automobile'; 'airplane']",automobile
997,1,"['deer'; 'dog']",deer
998,3,"['truck'; 'automobile']",truck
999,5,"['airplane'; 'automobile']",airplane
1000,9,"['ship'; 'frog']",frog
1001,4,"['airplane'; 'horse']",airplane
1002,3,"['truck'; 'automobile']",truck
1003,2,"['deer'; 'cat']",cat
1004,4,"['airplane'; 'horse']",airplane
1005,4,"['airplane'; 'horse']",airplane
1006,1,"['deer'; 'dog']",deer
1007,4,"['airplane'; 'horse']",airplane
1008,2,"['cat'; 'deer']",cat
1009,2,"['deer'; 'cat']",deer
1010,3,"['automobile'; 'truck']",truck
1011,8,"['truck'; 'cat']",truck
1012,0,"['automobile'; 'bird']",automobile
1013,6,"['truck'; 'cat']",truck
1014,8,"['truck'; 'cat']",truck
1015,5,"['airplane'; 'automobile']",airplane
1016,6,"['truck'; 'cat']",truck
1017,6,"['cat'; 'truck']",truck
1018,4,"['airplane'; 'horse']",airplane
1019,7,"['truck'; 'airplane']",airplane
1020,1,"['deer'; 'dog']",deer
1021,1,"['deer'; 'dog']",deer
1022,4,"['airplane'; 'horse']",airplane
1023,6,"['cat'; 'truck']",truck
1024,2,"['cat'; 'deer']",deer
1025,3,"['automobile'; 'truck']",truck
1026,9,"['ship'; 'frog']",frog
1027,6,"['truck'; 'cat']",truck
1028,9,"['frog'; 'ship']",frog
1029,1,"['deer'; 'dog']",deer
1030,3,"['truck'; 'automobile']",truck
1031,6,"['cat'; 'truck']",truck
1032,8,"['cat'; 'truck']",cat
1033,5,"['automobile'; 'airplane']",automobile
1034,9,"['ship'; 'frog']",frog
1035,6,"['cat'; 'truck']",truck
1036,8,"['truck'; 'cat']",truck
1037,1,"['dog'; 'deer']",dog
1038,6,"['truck'; 'cat']",truck
1039,0,"['bird'; 'automobile']",bird
1040,2,"['deer'; 'cat']",deer
1041,3,"['automobile'; 'truck']",truck
1042,7,"['airplane'; 'truck']",airplane
1043,9,"['frog'; 'ship']",ship
1044,0,"['bird'; 'automobile']",bird
1045,9,"['frog'; 'ship']",ship
1046,7,"['airplane'; 'truck']",truck
1047,6,"['cat'; 'truck']",truck
1048,3,"['truck'; 'automobile']",truck
1049,9,"['ship'; 'frog']",frog
1050,2,"['deer'; 'cat']",cat
1051,6,"['cat'; 'truck']",truck
1052,1,"['deer'; 'dog']",deer
1053,6,"['truck'; 'cat']",truck
1054,7,"['truck'; 'airplane']",truck
1055,3,"['truck'; 'automobile']",truck
1056,8,"['cat'; 'truck']",truck
1057,3,"['automobile'; 'truck']",truck
1058,8,"['truck'; 'cat']",truck
1059,3,"['automobile'; 'truck']",truck
1060,8,"['cat'; 'truck']",cat
1061,5,"['automobile'; 'airplane']",automobile
1062,9,"['ship'; 'frog']",frog
1063,6,"['truck'; 'cat']",truck
1064,1,"['dog'; 'deer']",dog
1065,2,"['deer'; 'cat']",deer
1066,5,"['airplane'; 'automobile']",airplane
1067,2,"['deer'; 'cat']",cat
1068,1,"['deer'; 'dog']",deer
1069,4,"['airplane'; 'horse']",airplane
1070,3,"['truck'; 'automobile']",truck
1071,7,"['truck'; 'airplane']",truck
1072,5,"['automobile'; 'airplane']",automobile
1073,9,"['frog'; 'ship']",frog
1074,3,"['truck'; 'automobile']",truck
1075,9,"['frog'; 'ship']",ship
1076,3,"['automobile'; 'truck']",truck
1077,2,"['cat'; 'deer']",deer
1078,9,"['ship'; 'frog']",frog
1079,1,"['deer'; 'dog']",deer
1080,8,"['cat'; 'truck']",cat
1081,5,"['airplane'; 'automobile']",airplane
1082,9,"['ship'; 'frog']",frog
1083,7,"['truck'; 'airplane']",truck
1084,2,"['deer'; 'cat']",deer
1085,6,"['truck'; 'cat']",truck
1086,0,"['bird'; 'automobile']",automobile
1087,8,"['cat'; 'truck']",cat
1088,5,"['automobile'; 'airplane']",automobile
1089,7,"['airplane'; 'truck']",truck
1090,1,"['dog'; 'deer']",dog
1091,5,"['airplane'; 'automobile']",airplane
1092,8,"['cat'; 'truck']",cat
1093,5,"['automobile'; 'airplane']",automobile
1094,7,"['airplane'; 'truck']",truck
1095,1,"['deer'; 'dog']",deer
1096,5,"['automobile'; 'airplane']",automobile
1097,0,"['automobile'; 'bird']",automobile
1098,3,"['automobile'; 'truck']",truck
1099,9,"['frog'; 'ship']",frog
1100,3,"['truck'; 'automobile']",truck
1101,6,"['cat'; 'truck']",truck
1102,9,"['ship'; 'frog']",frog
1103,1,"['dog'; 'deer']",dog
1104,3,"['truck'; 'automobile']",truck
1105,9,"['frog'; 'ship']",frog
1106,8,"['cat'; 'truck']",cat
1107,2,"['deer'; 'cat']",deer
1108,2,"['cat'; 'deer']",cat
1109,3,"['truck'; 'automobile']",truck
1110,2,"['deer'; 'cat']",deer
1111,5,"['airplane'; 'automobile']",airplane
1112,9,"['ship'; 'frog']",frog
1113,7,"['truck'; 'airplane']",truck
1114,9,"['frog'; 'ship']",frog
1115,9,"['frog'; 'ship']",ship
1116,8,"['cat'; 'truck']",cat
1117,9,"['ship'; 'frog']",frog
1118,7,"['airplane'; 'truck']",truck
1119,0,"['bird'; 'automobile']",bird
1120,3,"['automobile'; 'truck']",truck
1121,3,"['truck'; 'automobile']",truck
1122,2,"['cat'; 'deer']",cat
1123,0,"['automobile'; 'bird']",automobile
1124,3,"['truck'; 'automobile']",truck
1125,7,"['truck'; 'airplane']",truck
1126,6,"['cat'; 'truck']",truck
1127,3,"['automobile'; 'truck']",truck
1128,3,"['truck'; 'automobile']",truck
1129,2,"['cat'; 'deer']",cat
1130,0,"['automobile'; 'bird']",automobile
1131,6,"['truck'; 'cat']",truck
1132,6,"['cat'; 'truck']",cat
1133,5,"['automobile'; 'airplane']",automobile
1134,5,"['automobile'; 'airplane']",automobile
1135,7,"['truck'; 'airplane']",truck
1136,5,"['airplane'; 'automobile']",airplane
1137,9,"['frog'; 'ship']",frog
1138,8,"['cat'; 'truck']",cat
1139,2,"['cat'; 'deer']",cat
1140,9,"['frog'; 'ship']",frog
1141,8,"['cat'; 'truck']",truck
1142,0,"['bird'; 'automobile']",bird
1143,4,"['horse'; 'airplane']",airplane
1144,0,"['bird'; 'automobile']",bird
1145,1,"['dog'; 'deer']",dog
1146,2,"['cat'; 'deer']",deer
1147,0,"['automobile'; 'bird']",bird
1148,4,"['horse'; 'airplane']",airplane
1149,7,"['airplane'; 'truck']",truck
1150,3,"['truck'; 'automobile']",truck
1151,8,"['cat'; 'truck']",cat
1152,5,"['automobile'; 'airplane']",automobile
1153,1,"['deer'; 'dog']",deer
1154,6,"['cat'; 'truck']",truck
1155,6,"['cat'; 'truck']",truck
1156,5,"['airplane'; 'automobile']",airplane
1157,5,"['airplane'; 'automobile']",airplane
1158,4,"['airplane'; 'horse']",airplane
1159,6,"['truck'; 'cat']",truck
1160,3,"['automobile'; 'truck']",truck
1161,6,"['truck'; 'cat']",truck
1162,8,"['truck'; 'cat']",truck
1163,2,"['cat'; 'deer']",deer
1164,3,"['automobile'; 'truck']",truck
1165,7,"['truck'; 'airplane']",truck
1166,0,"['automobile'; 'bird']",automobile
1167,7,"['airplane'; 'truck']",truck
1168,0,"['bird'; 'automobile']",automobile
1169,4,"['horse'; 'airplane']",airplane
1170,1,"['dog'; 'deer']",dog
1171,9,"['frog'; 'ship']",frog
1172,5,"['airplane'; 'automobile']",airplane
1173,7,"['airplane'; 'truck']",airplane
1174,8,"['cat'; 'truck']",cat
1175,6,"['truck'; 'cat']",truck
1176,6,"['cat'; 'truck']",truck
1177,8,"['cat'; 'truck']",cat
1178,0,"['bird'; 'automobile']",automobile
1179,7,"['truck'; 'airplane']",truck
1180,2,"['deer'; 'cat']",cat
1181,8,"['truck'; 'cat']",truck
1182,4,"['airplane'; 'horse']",airplane
1183,8,"['cat'; 'truck']",cat
1184,2,"['cat'; 'deer']",deer
1185,0,"['bird'; 'automobile']",bird
1186,9,"['ship'; 'frog']",frog
1187,0,"['bird'; 'automobile']",automobile
1188,0,"['bird'; 'automobile']",automobile
1189,2,"['cat'; 'deer']",deer
1190,9,"['frog'; 'ship']",ship
1191,6,"['cat'; 'truck']",truck
1192,6,"['truck'; 'cat']",truck
1193,5,"['automobile'; 'airplane']",automobile
1194,6,"['truck'; 'cat']",truck
1195,0,"['bird'; 'automobile']",bird
1196,3,"['truck'; 'automobile']",truck
1197,7,"['truck'; 'airplane']",truck
1198,5,"['airplane'; 'automobile']",airplane
1199,5,"['automobile'; 'airplane']",automobile
1200,7,"['truck'; 'airplane']",truck
1201,9,"['ship'; 'frog']",frog
1202,3,"['truck'; 'automobile']",truck
1203,4,"['airplane'; 'horse']",airplane
1204,5,"['automobile'; 'airplane']",automobile
1205,0,"['automobile'; 'bird']",automobile
1206,5,"['airplane'; 'automobile']",airplane
1207,2,"['cat'; 'deer']",cat
1208,3,"['automobile'; 'truck']",truck
1209,2,"['deer'; 'cat']",deer
1210,6,"['truck'; 'cat']",truck
1211,0,"['automobile'; 'bird']",automobile
1212,4,"['horse'; 'airplane']",airplane
1213,9,"['ship'; 'frog']",frog
1214,0,"['automobile'; 'bird']",automobile
1215,7,"['truck'; 'airplane']",truck
1216,0,"['automobile'; 'bird']",bird
1217,9,"['ship'; 'frog']",frog
1218,7,"['truck'; 'airplane']",truck
1219,2,"['cat'; 'deer']",deer
1220,6,"['truck'; 'cat']",truck
1221,4,"['airplane'; 'horse']",airplane
1222,6,"['cat'; 'truck']",truck
1223,9,"['ship'; 'frog']",frog
1224,5,"['automobile'; 'airplane']",automobile
1225,4,"['horse'; 'airplane']",airplane
1226,7,"['airplane'; 'truck']",airplane
1227,0,"['automobile'; 'bird']",automobile
1228,6,"['truck'; 'cat']",truck
1229,8,"['truck'; 'cat']",cat
1230,8,"['truck'; 'cat']",truck
1231,9,"['ship'; 'frog']",frog
1232,9,"['ship'; 'frog']",frog
1233,9,"['ship'; 'frog']",frog
1234,0,"['bird'; 'automobile']",automobile
1235,9,"['ship'; 'frog']",frog
1236,8,"['cat'; 'truck']",cat
1237,6,"['truck'; 'cat']",truck
1238,4,"['airplane'; 'horse']",airplane
1239,8,"['truck'; 'cat']",truck
1240,1,"['dog'; 'deer']",dog
1241,9,"['frog'; 'ship']",ship
1242,1,"['deer'; 'dog']",deer
1243,0,"['automobile'; 'bird']",automobile
1244,5,"['airplane'; 'automobile']",airplane
1245,8,"['cat'; 'truck']",cat
1246,6,"['cat'; 'truck']",truck
1247,9,"['ship'; 'frog']",frog
1248,6,"['cat'; 'truck']",truck
1249,0,"['automobile'; 'bird']",automobile
1250,8,"['cat'; 'truck']",cat
1251,1,"['deer'; 'dog']",dog
1252,3,"['truck'; 'automobile']",truck
1253,9,"['ship'; 'frog']",frog
1254,4,"['horse'; 'airplane']",airplane
1255,8,"['truck'; 'cat']",cat
1256,4,"['horse'; 'airplane']",airplane
1257,3,"['truck'; 'automobile']",truck
1258,2,"['deer'; 'cat']",deer
1259,6,"['cat'; 'truck']",truck
1260,0,"['bird'; 'automobile']",bird
1261,8,"['cat'; 'truck']",cat
1262,9,"['ship'; 'frog']",frog
1263,9,"['ship'; 'frog']",frog
1264,4,"['airplane'; 'horse']",airplane
1265,3,"['automobile'; 'truck']",truck
1266,0,"['automobile'; 'bird']",automobile
1267,2,"['cat'; 'deer']",deer
1268,4,"['horse'; 'airplane']",airplane
1269,4,"['airplane'; 'horse']",airplane
1270,0,"['automobile'; 'bird']",automobile
1271,3,"['automobile'; 'truck']",truck
1272,5,"['airplane'; 'automobile']",airplane
1273,7,"['airplane'; 'truck']",airplane
1274,5,"['automobile'; 'airplane']",automobile
1275,7,"['airplane'; 'truck']",truck
1276,7,"['airplane'; 'truck']",truck
1277,9,"['frog'; 'ship']",frog
1278,0,"['automobile'; 'bird']",automobile
1279,9,"['frog'; 'ship']",ship
1280,5,"['automobile'; 'airplane']",automobile
1281,3,"['truck'; 'automobile']",truck
1282,8,"['truck'; 'cat']",truck
1283,2,"['deer'; 'cat']",cat
1284,4,"['airplane'; 'horse']",airplane
1285,2,"['deer'; 'cat']",deer
1286,3,"['automobile'; 'truck']",truck
1287,1,"['deer'; 'dog']",deer
1288,2,"['deer'; 'cat']",cat
1289,8,"['truck'; 'cat']",cat
1290,9,"['ship'; 'frog']",frog
1291,2,"['deer'; 'cat']",deer
1292,8,"['cat'; 'truck']",cat
1293,1,"['deer'; 'dog']",deer
1294,4,"['horse'; 'airplane']",airplane
1295,2,"['deer'; 'cat']",deer
1296,0,"['automobile'; 'bird']",automobile
1297,4,"['horse'; 'airplane']",airplane
1298,5,"['airplane'; 'automobile']",airplane
1299,4,"['horse'; 'airplane']",airplane
1300,8,"['cat'; 'truck']",truck
1301,1,"['deer'; 'dog']",deer
1302,7,"['truck'; 'airplane']",truck
