index,true_label,candidate_labels,complementary_label
496,5,"['fish'; 'aquatic mammals']",aquatic mammals
497,4,"['people'; 'flowers']",flowers
498,2,"['household electrical devices'; 'large carnivores']",household electrical devices
499,15,"['household furniture'; 'large natural outdoor scenes']",household furniture
500,19,"['fish'; 'large carnivores']",fish
501,17,"['medium-sized mammals'; 'food containers']",food containers
502,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
503,19,"['fish'; 'large carnivores']",large carnivores
504,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
505,0,"['fish'; 'fruit and vegetables']",fish
506,9,"['vehicles 1'; 'household furniture']",household furniture
507,7,"['trees'; 'large carnivores']",trees
508,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
509,6,"['flowers'; 'insects']",flowers
510,2,"['household electrical devices'; 'large carnivores']",household electrical devices
511,2,"['large carnivores'; 'household electrical devices']",household electrical devices
512,10,"['people'; 'insects']",people
513,4,"['people'; 'flowers']",flowers
514,16,"['flowers'; 'food containers']",flowers
515,10,"['people'; 'insects']",people
516,10,"['people'; 'insects']",people
517,17,"['medium-sized mammals'; 'food containers']",food containers
518,19,"['large carnivores'; 'fish']",fish
519,5,"['fish'; 'aquatic mammals']",aquatic mammals
520,11,"['reptiles'; 'large carnivores']",large carnivores
521,19,"['fish'; 'large carnivores']",large carnivores
522,9,"['household furniture'; 'vehicles 1']",household furniture
523,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
524,2,"['household electrical devices'; 'large carnivores']",household electrical devices
525,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
526,10,"['people'; 'insects']",people
527,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
528,4,"['people'; 'flowers']",flowers
529,11,"['large carnivores'; 'reptiles']",large carnivores
530,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
531,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
532,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
533,11,"['reptiles'; 'large carnivores']",large carnivores
534,10,"['people'; 'insects']",insects
535,6,"['insects'; 'flowers']",flowers
536,16,"['flowers'; 'food containers']",flowers
537,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
538,6,"['insects'; 'flowers']",flowers
539,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
540,18,"['large omnivores and herbivores'; 'vehicles 2']",large omnivores and herbivores
541,10,"['people'; 'insects']",insects
542,6,"['flowers'; 'insects']",flowers
543,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
544,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
545,0,"['fish'; 'fruit and vegetables']",fish
546,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
547,0,"['fruit and vegetables'; 'fish']",fish
548,4,"['people'; 'flowers']",flowers
549,1,"['large carnivores'; 'large man-made outdoor things']",large man-made outdoor things
550,10,"['insects'; 'people']",people
551,5,"['aquatic mammals'; 'fish']",aquatic mammals
552,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
553,19,"['fish'; 'large carnivores']",large carnivores
554,19,"['large carnivores'; 'fish']",fish
555,19,"['fish'; 'large carnivores']",fish
556,13,"['people'; 'large natural outdoor scenes']",people
557,17,"['medium-sized mammals'; 'food containers']",food containers
558,4,"['flowers'; 'people']",flowers
559,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
560,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
561,16,"['food containers'; 'flowers']",flowers
562,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
563,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
564,0,"['fish'; 'fruit and vegetables']",fish
565,16,"['food containers'; 'flowers']",flowers
566,9,"['vehicles 1'; 'household furniture']",household furniture
567,17,"['food containers'; 'medium-sized mammals']",food containers
568,10,"['insects'; 'people']",people
569,6,"['insects'; 'flowers']",flowers
570,19,"['large carnivores'; 'fish']",fish
571,6,"['insects'; 'flowers']",insects
572,2,"['large carnivores'; 'household electrical devices']",household electrical devices
573,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
574,10,"['people'; 'insects']",people
575,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
576,18,"['large omnivores and herbivores'; 'vehicles 2']",Vehicles
577,11,"['large carnivores'; 'reptiles']",large carnivores
578,14,"['large carnivores'; 'fruit and vegetables']",large carnivores
579,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
580,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
581,16,"['food containers'; 'flowers']",flowers
582,2,"['household electrical devices'; 'large carnivores']",household electrical devices
583,10,"['insects'; 'people']",people
584,18,"['large omnivores and herbivores'; 'vehicles 2']",Vehicles
585,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
586,4,"['people'; 'flowers']",flowers
587,4,"['people'; 'flowers']",flowers
588,9,"['household furniture'; 'vehicles 1']",household furniture
589,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
590,4,"['people'; 'flowers']",flowers
591,2,"['large carnivores'; 'household electrical devices']",household electrical devices
592,4,"['flowers'; 'people']",flowers
593,11,"['reptiles'; 'large carnivores']",large carnivores
594,16,"['flowers'; 'food containers']",flowers
595,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
596,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
597,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
598,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
599,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
600,5,"['fish'; 'aquatic mammals']",aquatic mammals
601,11,"['reptiles'; 'large carnivores']",reptiles
602,17,"['food containers'; 'medium-sized mammals']",food containers
603,19,"['large carnivores'; 'fish']",fish
604,5,"['fish'; 'aquatic mammals']",aquatic mammals
605,9,"['vehicles 1'; 'household furniture']",household furniture
606,7,"['large carnivores'; 'trees']",trees
607,2,"['large carnivores'; 'household electrical devices']",household electrical devices
608,9,"['household furniture'; 'vehicles 1']",household furniture
609,0,"['fruit and vegetables'; 'fish']",fish
610,17,"['food containers'; 'medium-sized mammals']",food containers
611,6,"['insects'; 'flowers']",flowers
612,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
613,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
614,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
615,16,"['food containers'; 'flowers']",flowers
616,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
617,10,"['insects'; 'people']",people
618,7,"['trees'; 'large carnivores']",trees
619,10,"['insects'; 'people']",people
620,6,"['insects'; 'flowers']",insects
621,7,"['trees'; 'large carnivores']",trees
622,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
623,15,"['household furniture'; 'large natural outdoor scenes']",large natural outdoor scenes
624,9,"['household furniture'; 'vehicles 1']",Vehicles
625,2,"['household electrical devices'; 'large carnivores']",household electrical devices
626,6,"['flowers'; 'insects']",flowers
627,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
628,1,"['large man-made outdoor things'; 'large carnivores']",large carnivores
629,17,"['food containers'; 'medium-sized mammals']",food containers
630,19,"['fish'; 'large carnivores']",large carnivores
631,4,"['people'; 'flowers']",flowers
632,5,"['aquatic mammals'; 'fish']",fish
633,19,"['large carnivores'; 'fish']",fish
634,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
635,6,"['insects'; 'flowers']",flowers
636,6,"['insects'; 'flowers']",flowers
637,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
638,0,"['fish'; 'fruit and vegetables']",fish
639,19,"['large carnivores'; 'fish']",fish
640,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
641,5,"['fish'; 'aquatic mammals']",aquatic mammals
642,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
643,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
644,17,"['medium-sized mammals'; 'food containers']",food containers
645,16,"['flowers'; 'food containers']",food containers
646,4,"['people'; 'flowers']",flowers
647,6,"['insects'; 'flowers']",flowers
648,16,"['flowers'; 'food containers']",flowers
649,2,"['large carnivores'; 'household electrical devices']",household electrical devices
650,2,"['household electrical devices'; 'large carnivores']",household electrical devices
651,0,"['fish'; 'fruit and vegetables']",fruit and vegetables
652,10,"['insects'; 'people']",people
653,10,"['people'; 'insects']",insects
654,19,"['large carnivores'; 'fish']",fish
655,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
656,1,"['large man-made outdoor things'; 'large carnivores']",large carnivores
657,14,"['large carnivores'; 'fruit and vegetables']",large carnivores
658,4,"['people'; 'flowers']",flowers
659,7,"['large carnivores'; 'trees']",trees
660,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
661,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
662,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
663,18,"['large omnivores and herbivores'; 'vehicles 2']",Vehicles
664,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
665,16,"['flowers'; 'food containers']",flowers
666,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
667,6,"['insects'; 'flowers']",flowers
668,5,"['aquatic mammals'; 'fish']",fish
669,0,"['fish'; 'fruit and vegetables']",fish
670,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
671,4,"['flowers'; 'people']",flowers
672,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
673,19,"['fish'; 'large carnivores']",large carnivores
674,6,"['insects'; 'flowers']",flowers
675,19,"['fish'; 'large carnivores']",fish
676,2,"['large carnivores'; 'household electrical devices']",household electrical devices
677,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
678,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
679,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
680,10,"['people'; 'insects']",people
681,4,"['people'; 'flowers']",people
682,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
683,11,"['reptiles'; 'large carnivores']",reptiles
684,16,"['flowers'; 'food containers']",flowers
685,4,"['flowers'; 'people']",flowers
686,11,"['reptiles'; 'large carnivores']",large carnivores
687,17,"['food containers'; 'medium-sized mammals']",food containers
688,6,"['insects'; 'flowers']",flowers
689,17,"['food containers'; 'medium-sized mammals']",food containers
690,16,"['food containers'; 'flowers']",flowers
691,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
692,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
693,9,"['household furniture'; 'vehicles 1']",household furniture
694,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
695,13,"['large natural outdoor scenes'; 'people']",people
696,9,"['vehicles 1'; 'household furniture']",vehicles 1
697,16,"['food containers'; 'flowers']",flowers
698,12,"['aquatic mammals'; 'household electrical devices']",aquatic mammals
699,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
700,9,"['household furniture'; 'vehicles 1']",Vehicles
701,7,"['trees'; 'large carnivores']",trees
702,0,"['fish'; 'fruit and vegetables']",fish
703,6,"['insects'; 'flowers']",flowers
704,17,"['food containers'; 'medium-sized mammals']",food containers
705,9,"['vehicles 1'; 'household furniture']",household furniture
706,6,"['flowers'; 'insects']",flowers
707,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
708,11,"['large carnivores'; 'reptiles']",large carnivores
709,6,"['insects'; 'flowers']",flowers
710,6,"['insects'; 'flowers']",flowers
711,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
712,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
713,4,"['people'; 'flowers']",flowers
714,7,"['trees'; 'large carnivores']",trees
715,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
716,16,"['flowers'; 'food containers']",food containers
717,9,"['household furniture'; 'vehicles 1']",Vehicles
718,15,"['household furniture'; 'large natural outdoor scenes']",large natural outdoor scenes
719,2,"['household electrical devices'; 'large carnivores']",household electrical devices
720,19,"['fish'; 'large carnivores']",large carnivores
721,6,"['insects'; 'flowers']",flowers
722,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
723,18,"['vehicles 2'; 'large omnivores and herbivores']",vehicles 2
724,12,"['aquatic mammals'; 'household electrical devices']",aquatic mammals
725,0,"['fruit and vegetables'; 'fish']",fish
726,11,"['reptiles'; 'large carnivores']",reptiles
727,2,"['household electrical devices'; 'large carnivores']",household electrical devices
728,16,"['food containers'; 'flowers']",flowers
729,11,"['reptiles'; 'large carnivores']",large carnivores
730,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
731,17,"['food containers'; 'medium-sized mammals']",food containers
732,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
733,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
734,1,"['large carnivores'; 'large man-made outdoor things']",large man-made outdoor things
735,5,"['fish'; 'aquatic mammals']",aquatic mammals
736,19,"['fish'; 'large carnivores']",fish
737,2,"['large carnivores'; 'household electrical devices']",large carnivores
